TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,Comentarios
10/25/2015 0:00,655,33.1,1.719,23.08,100,25.89,21.95,31.16,10/25/2015 10:19,100,10/25/2015 0:00,27.78,10/25/2015 13:27,2.597,10/25/2015 19:40,20.14,10/25/2015 3:21,77.39,10/25/2015 10:25,24.43,10/25/2015 7:07,0,10/25/2015 0:00,38.35,0.3291861,110.9,9581.714,762.5,2.689,1.064,87.7,262.8,0.205,160.3,42.16,0.334,0.014,0.014,0.025,0.071,0.038,0.007,0.02,0.016,12.16,Desconectado el Pan 
10/26/2015 0:00,656,46.5,1.719,22.75,100,25.05,22.42,25.77,10/26/2015 10:46,100,10/26/2015 0:00,25.85,10/26/2015 11:03,2.197,10/26/2015 10:52,21.64,10/26/2015 4:50,99.8,10/26/2015 10:57,24.45,10/26/2015 11:52,0,10/26/2015 0:03,13.75,0.1180067,49.26,4255.48,763,0.962,0.285,19.39,66.22,0.09,132.1,20.64,0.246,0.006,0.01,0.027,0.035,0.006,0.001,0.003,0.003,12.12,Desconectado el Pan 
10/27/2015 0:00,657,0,1.72,24.96,100,26.2,23.29,30.2,10/27/2015 11:35,100,10/27/2015 0:00,28.06,10/27/2015 16:22,2.357,10/27/2015 11:32,22.4,10/27/2015 2:41,76.52,10/27/2015 11:43,24.51,10/27/2015 5:21,0,10/27/2015 0:00,44.62,0.3829949,62.61,5408.266,763.9,2.201,1.374,79.86,164.6,0.116,168.3,35.78,0.268,0.009,0.005,0.013,0.035,0.017,0.006,0.018,0.012,12.22,Desconectado el Pan 
10/28/2015 0:00,658,13.9,1.721,25.51,100,27.23,23.84,30.7,10/28/2015 11:30,100,10/28/2015 0:00,29.03,10/28/2015 12:22,2.677,10/28/2015 11:58,23.16,10/28/2015 0:55,75.71,10/28/2015 11:19,25.8,10/28/2015 7:25,0,10/28/2015 0:00,47.06,0.4039388,164.4,14198.48,762.9,1.991,1.084,98,334.7,0.111,156.4,24.72,0.258,0.006,0.008,0.018,0.041,0.024,0.007,0.006,0.002,12.2,Desconectado el Pan 
10/29/2015 0:00,659,3.5,1.72,25.35,100,27.44,23.15,31.64,10/29/2015 13:48,100,10/29/2015 0:00,30.53,10/29/2015 14:14,2.277,10/29/2015 11:07,22.5,10/29/2015 4:49,69.02,10/29/2015 11:58,25.69,10/29/2015 7:06,0,10/29/2015 0:00,67.39,0.578428,231.7,20016.72,762.7,2.783,1.473,130.2,441.6,0.203,161.6,37.7,0.348,0.013,0.009,0.026,0.074,0.039,0.013,0.014,0.015,12.19,Desconectado el Pan 
10/30/2015 0:00,660,1.6,1.72,25.18,100,27.17,22.87,31.31,10/30/2015 10:41,100,10/30/2015 0:00,29.64,10/30/2015 14:09,2.038,10/30/2015 13:23,21.64,10/30/2015 6:12,70.37,10/30/2015 10:26,24.95,10/30/2015 7:06,0,10/30/2015 0:00,60.04,0.5153649,210.4,18173.14,762.7,2.936,1.61,110.2,377.5,0.164,167.5,32.73,0.306,0.008,0.006,0.019,0.064,0.032,0.009,0.017,0.008,12.18,Desconectado el Pan 
10/31/2015 0:00,661,14.5,1.722,25.23,100,27.2,24.6,31.79,10/31/2015 10:59,100,10/31/2015 0:00,29.83,10/31/2015 13:31,2.357,10/31/2015 11:23,22.12,10/31/2015 6:22,67.06,10/31/2015 11:02,25.16,10/31/2015 7:36,0,10/31/2015 0:00,60.24,0.517051,201.5,17408.99,762.1,2.627,1.497,116.5,384.5,0.219,168.3,41.57,0.369,0.02,0.011,0.023,0.066,0.049,0.011,0.024,0.015,12.19,Desconectado el Pan 
11/1/2015 0:00,662,13.3,1.722,24.77,100,26.99,23.35,30.08,11/1/2015 12:47,100,11/1/2015 0:00,29.22,11/1/2015 13:37,3.635,11/1/2015 13:44,22.34,11/1/2015 19:08,75.25,11/1/2015 12:51,25.76,11/1/2015 22:37,0,11/1/2015 0:01,42.45,0.3644025,151.7,13101.67,762.4,2.061,1.014,76.56,267.9,0.197,165.4,36.82,0.369,0.015,0.009,0.025,0.062,0.039,0.017,0.019,0.012,12.17,Desconectado el Pan 
11/2/2015 0:00,663,14.9,1.724,25.51,100,26.99,24.48,30.39,11/2/2015 12:17,100,11/2/2015 0:00,29.55,11/2/2015 14:17,2.996,11/2/2015 11:57,22.23,11/2/2015 5:35,71.98,11/2/2015 14:21,24.69,11/2/2015 5:36,0,11/2/2015 0:00,58.65,0.5033706,202.6,17503.65,761.8,2.323,1.473,111.3,377,0.289,160.4,40.13,0.428,0.015,0.013,0.043,0.103,0.059,0.023,0.019,0.014,12.18,Desconectado el Pan 
11/3/2015 0:00,664,8.6,1.722,25.39,100,27.12,23.35,29.25,11/3/2015 10:22,100,11/3/2015 0:00,28.79,11/3/2015 14:47,2.597,11/3/2015 11:51,23.13,11/3/2015 22:10,85.4,11/3/2015 14:59,25.91,11/3/2015 7:02,0,11/3/2015 0:01,38.48,0.3303077,135.4,11699.09,763.2,1.842,1.028,61.06,213.2,0.178,153.5,34.64,0.326,0.015,0.015,0.028,0.062,0.03,0.013,0.01,0.005,12.18,Desconectado el Pan 
11/4/2015 0:00,665,8.5,1.722,24.86,100,26.93,23.1,30.62,11/4/2015 12:50,100,11/4/2015 0:00,29.61,11/4/2015 14:25,2.757,11/4/2015 11:54,22.26,11/4/2015 3:50,73.38,11/4/2015 12:51,25.22,11/4/2015 6:41,0,11/4/2015 0:00,57.48,0.4933513,197.6,17070.22,763,2.309,1.422,108.8,366.8,0.259,156.8,38.28,0.402,0.013,0.012,0.044,0.096,0.043,0.017,0.022,0.013,12.18,Desconectado el Pan 
11/5/2015 0:00,666,7.5,1.719,25.2,100,27.22,22.36,30.35,11/5/2015 12:28,100,11/5/2015 0:00,30.26,11/5/2015 14:01,2.916,11/5/2015 19:52,22.13,11/5/2015 23:26,75.78,11/5/2015 13:39,25.3,11/5/2015 6:51,0,11/5/2015 0:00,63.39,0.544123,214.1,18492.51,763.6,2.405,1.627,124.9,414.3,0.238,162.9,36.02,0.377,0.012,0.01,0.033,0.093,0.047,0.017,0.018,0.007,12.16,Desconectado el Pan 
11/6/2015 0:00,667,2.2,1.72,24.34,100,26.55,22.73,30.26,11/6/2015 11:59,100,11/6/2015 0:00,28.99,11/6/2015 13:48,3.795,11/6/2015 11:51,21.66,11/6/2015 5:57,73.43,11/6/2015 12:25,24.86,11/6/2015 6:58,0,11/6/2015 0:00,49.13,0.4216875,167.9,14507.45,763.1,2.461,1.261,104.1,346.1,0.26,171.6,39.68,0.472,0.013,0.011,0.033,0.08,0.06,0.022,0.026,0.016,12.17,Desconectado el Pan 
11/7/2015 0:00,668,27,1.721,23.93,100,25.97,24.07,28.53,11/7/2015 10:28,100,11/7/2015 0:00,27.28,11/7/2015 11:18,2.677,11/7/2015 10:47,22.71,11/7/2015 0:08,85,11/7/2015 10:31,25.19,11/7/2015 7:17,0,11/7/2015 0:00,26.27,0.2254432,96.2,8305.726,763.3,1.176,0.663,52.3,184.6,0.207,133,38.32,0.341,0.015,0.024,0.048,0.065,0.021,0.01,0.015,0.01,12.16,Desconectado el Pan 
11/8/2015 0:00,669,5.7,1.721,25.33,100,26.44,23.5,29.51,11/8/2015 10:48,100,11/8/2015 0:00,27.93,11/8/2015 14:36,2.757,11/8/2015 9:45,23.52,11/8/2015 23:56,82.5,11/8/2015 10:55,25.36,11/8/2015 2:04,0,11/8/2015 0:00,32.29,0.277195,113.2,9782.101,764.4,1.284,0.915,57.04,197.1,0.292,142.9,44.53,0.409,0.022,0.025,0.062,0.099,0.03,0.016,0.023,0.015,12.17,Desconectado el Pan 
11/9/2015 0:00,670,11.9,1.724,25.55,100,26.72,24.54,29.86,11/9/2015 11:46,100,11/9/2015 0:00,28.97,11/9/2015 14:23,2.836,11/9/2015 11:27,23.21,11/9/2015 5:35,77.6,11/9/2015 11:42,25.21,11/9/2015 6:32,0,11/9/2015 0:00,47.69,0.4093483,164.3,14195.3,764.4,1.997,1.247,90.1,302.3,0.278,153.7,39.78,0.445,0.015,0.022,0.052,0.089,0.045,0.024,0.021,0.011,12.18,Desconectado el Pan 
11/10/2015 0:00,671,0.8,1.722,25.78,99.5,27.25,23.7,30.06,11/10/2015 12:12,100,11/10/2015 0:00,29.65,11/10/2015 14:09,3.076,11/10/2015 11:03,23.56,11/10/2015 23:40,75.44,11/10/2015 13:30,25.88,11/10/2015 7:04,0,11/10/2015 0:00,54.7,0.4695452,187.3,16180.27,763.9,1.718,1.224,106,355.6,0.26,152.7,42.77,0.413,0.021,0.021,0.041,0.082,0.038,0.019,0.024,0.014,12.17,Desconectado el Pan 
11/11/2015 0:00,672,3.7,1.72,24.98,100,26.87,22.87,29.06,11/11/2015 13:21,100,11/11/2015 0:38,28.93,11/11/2015 14:41,1.638,11/11/2015 1:56,22.66,11/11/2015 6:37,80.5,11/11/2015 13:22,25.25,11/11/2015 7:05,0,11/11/2015 0:00,46.39,0.398191,163.7,14138.88,763.2,2.052,1.217,72.62,252.3,0.133,165.8,22.83,0.274,0.003,0.004,0.016,0.063,0.029,0.009,0.006,0.002,12.17,Desconectado el Pan 
11/12/2015 0:00,673,3.7,1.72,24.67,100,26.86,22.45,30.15,11/12/2015 10:39,100,11/12/2015 0:00,29.58,11/12/2015 13:21,3.076,11/12/2015 10:30,21.93,11/12/2015 6:32,60.6,11/12/2015 12:55,24.92,11/12/2015 7:06,0,11/12/2015 0:00,67.17,0.5765052,223,19260.01,762,2.54,1.512,126.6,413,0.163,169.2,28.51,0.355,0.009,0.005,0.016,0.063,0.039,0.013,0.01,0.008,12.16,Desconectado el Pan 
11/13/2015 0:00,674,3.3,1.72,24.54,100,26.65,22.08,29.8,11/13/2015 12:47,100,11/13/2015 0:00,29.02,11/13/2015 14:38,2.197,11/13/2015 10:17,22.09,11/13/2015 23:58,75.39,11/13/2015 14:42,25.14,11/13/2015 5:51,0,11/13/2015 0:00,50.78,0.4358315,177.5,15332.84,763,2.209,1.313,89.8,307.8,0.165,168.8,38.43,0.337,0.016,0.012,0.019,0.049,0.023,0.012,0.027,0.008,12.16,Desconectado el Pan 
11/14/2015 0:00,675,1.6,1.72,24.53,100,26.66,22,30.23,11/14/2015 14:35,100,11/14/2015 0:00,29.65,11/14/2015 14:38,2.437,11/14/2015 13:49,21.54,11/14/2015 2:05,70.51,11/14/2015 14:25,24.89,11/14/2015 6:32,0,11/14/2015 0:00,61.61,0.5288455,206.1,17800.87,764.1,2.749,1.541,118.8,390.9,0.221,165.7,39.39,0.375,0.014,0.01,0.026,0.076,0.038,0.016,0.023,0.018,12.16,Desconectado el Pan 
11/15/2015 0:00,676,10.8,1.72,24.42,100,26.6,22.78,31.2,11/15/2015 13:54,100,11/15/2015 0:00,29.49,11/15/2015 14:20,3.316,11/15/2015 12:45,21.7,11/15/2015 5:49,65.36,11/15/2015 11:33,24.74,11/15/2015 7:33,0,11/15/2015 0:00,58.66,0.5034835,190.3,16439.18,763.6,2.722,1.481,116.4,375.3,0.212,156,37.36,0.365,0.016,0.013,0.03,0.074,0.037,0.014,0.015,0.013,12.17,Desconectado el Pan 
11/16/2015 0:00,677,15.4,1.72,23.87,100,26.19,22.78,29.35,11/16/2015 10:50,100,11/16/2015 0:00,27.81,11/16/2015 14:24,2.836,11/16/2015 13:17,21.75,11/16/2015 3:47,75.09,11/16/2015 10:47,24.78,11/16/2015 7:27,0,11/16/2015 0:00,44.07,0.3782307,155.2,13405.44,763.1,1.82,1.017,89.6,305.2,0.241,158.1,34.4,0.387,0.013,0.013,0.042,0.088,0.05,0.017,0.012,0.006,12.16,Desconectado el Pan 
11/17/2015 0:00,678,5.5,1.722,24.78,100,26.47,23.55,29.14,11/17/2015 11:50,100,11/17/2015 0:00,28.67,11/17/2015 14:19,1.958,11/17/2015 12:02,22.61,11/17/2015 6:28,77.59,11/17/2015 13:39,25.01,11/17/2015 6:47,0,11/17/2015 0:00,51.32,0.4405004,181.2,15649.11,762.1,1.949,1.213,91.2,315,0.299,162.8,43.22,0.365,0.015,0.016,0.039,0.123,0.057,0.018,0.023,0.008,12.17,Desconectado el Pan 
11/18/2015 0:00,679,2.4,1.721,24.89,100,26.78,23.07,30.12,11/18/2015 11:51,100,11/18/2015 0:00,29.13,11/18/2015 13:39,2.677,11/18/2015 9:39,22.55,11/18/2015 4:14,73.8,11/18/2015 12:14,25.13,11/18/2015 7:14,0,11/18/2015 0:00,52.64,0.4518223,183.6,15855.84,762,2.072,1.301,95.5,326.2,0.148,150.6,28.52,0.298,0.008,0.008,0.031,0.06,0.02,0.009,0.009,0.003,12.17,Desconectado el Pan 
11/19/2015 0:00,680,4.8,1.72,24.68,100,26.71,23.07,30.78,11/19/2015 12:27,100,11/19/2015 0:00,29.42,11/19/2015 14:23,3.396,11/19/2015 14:04,21.87,11/19/2015 5:53,67.22,11/19/2015 12:38,24.93,11/19/2015 6:55,0,11/19/2015 0:00,70.03,0.6011077,239.9,20720.23,761.6,2.625,1.382,133.4,456.3,0.252,184.7,41.54,0.432,0.014,0.007,0.025,0.071,0.069,0.022,0.029,0.015,12.16,Desconectado el Pan 
11/20/2015 0:00,681,1.1,1.718,23.34,100,26.09,20.24,28.96,11/20/2015 12:35,100,11/20/2015 0:00,28.44,11/20/2015 14:22,4.354,11/20/2015 12:10,19.88,11/20/2015 21:53,54.4,11/20/2015 12:35,24.63,11/20/2015 23:58,0,11/20/2015 0:00,75.43,0.6474577,260.9,22538.25,761.3,2.472,1.054,139.1,482.3,0.528,162.9,44.94,0.51,0.013,0.017,0.069,0.226,0.134,0.031,0.028,0.01,12.16,Desconectado el Pan 
11/21/2015 0:00,682,3.8,1.718,22.11,100,25.02,20.53,27.46,11/21/2015 10:26,100,11/21/2015 0:00,26.51,11/21/2015 14:34,3.396,11/21/2015 15:02,18.96,11/21/2015 6:58,70.01,11/21/2015 10:25,23.56,11/21/2015 7:28,0,11/21/2015 0:00,46.34,0.397745,168,14514.94,762.2,1.978,0.907,78.73,279.3,0.334,158.1,47.35,0.362,0.033,0.011,0.039,0.131,0.058,0.014,0.027,0.02,12.16,Desconectado el Pan 
11/22/2015 0:00,683,9.6,1.72,22.84,100,25.01,22.17,27,11/22/2015 13:39,100,11/22/2015 0:00,26.68,11/22/2015 14:17,2.277,11/22/2015 11:23,20.13,11/22/2015 0:09,79.85,11/22/2015 13:42,23.7,11/22/2015 6:49,0,11/22/2015 0:00,39.41,0.3382801,146,12613.72,762.5,1.995,1.022,76.53,273.3,0.175,156.8,27.09,0.277,0.006,0.006,0.026,0.088,0.03,0.008,0.006,0.005,12.15,Desconectado el Pan 
11/23/2015 0:00,684,4.6,1.72,24.89,100,26.49,22.45,30.72,11/23/2015 13:11,100,11/23/2015 0:00,29.82,11/23/2015 14:10,3.555,11/23/2015 10:24,22.17,11/23/2015 3:17,69.4,11/23/2015 11:22,24.43,11/23/2015 4:17,0,11/23/2015 0:00,86.1,0.738952,266.5,23020.46,761.7,2.736,1.838,147.7,476.4,0.328,178.7,59.36,0.35,0.032,0.017,0.034,0.103,0.054,0.021,0.053,0.013,12.15,Desconectado el Pan 
11/24/2015 0:00,685,0.1,1.719,24.21,100,26.46,21.59,30.14,11/24/2015 13:00,100,11/24/2015 0:00,29.66,11/24/2015 14:31,4.035,11/24/2015 14:07,21.47,11/24/2015 2:55,60.82,11/24/2015 13:01,24.63,11/24/2015 7:02,0,11/24/2015 0:00,86.4,0.7414759,276.5,23887.26,762.2,2.903,1.559,142.7,477.4,0.377,162.2,48.21,0.439,0.045,0.023,0.047,0.119,0.075,0.015,0.03,0.023,12.16,Desconectado el Pan 
11/25/2015 0:00,686,0,1.72,23.7,100,25.99,22.19,29.79,11/25/2015 10:45,100,11/25/2015 0:00,28.39,11/25/2015 13:45,2.117,11/25/2015 10:28,20.08,11/25/2015 6:05,71.29,11/25/2015 10:42,23.89,11/25/2015 7:24,0,11/25/2015 0:00,53.12,0.4559258,184.4,15925.09,763.4,2.842,1.489,104.4,355.1,0.159,160.2,27.59,0.289,0.008,0.005,0.024,0.069,0.03,0.008,0.012,0.003,12.16,Desconectado el Pan 
11/26/2015 0:00,687,13.6,1.72,24.09,100,26.09,22.36,28.06,11/26/2015 11:34,100,11/26/2015 0:00,28.36,11/26/2015 14:33,2.277,11/26/2015 10:27,21.7,11/26/2015 6:24,83.1,11/26/2015 11:37,24.4,11/26/2015 7:48,0,11/26/2015 0:00,53.58,0.4599213,189.6,16377.01,762.5,2.094,1.307,94.3,329.4,0.189,168.6,29.57,0.288,0.004,0.006,0.03,0.077,0.045,0.013,0.013,0.001,12.16,Desconectado el Pan 
11/27/2015 0:00,688,1.7,1.72,24.15,100,26.16,22.17,29.76,11/27/2015 13:03,100,11/27/2015 0:00,28.9,11/27/2015 13:59,2.677,11/27/2015 8:28,21.66,11/27/2015 2:17,69.14,11/27/2015 12:51,24.35,11/27/2015 7:04,0,11/27/2015 0:00,59.68,0.5122719,210.4,18172.73,761.5,2.333,1.473,117.2,408.2,0.208,162.5,31.83,0.334,0.012,0.006,0.036,0.082,0.045,0.015,0.011,0.002,12.15,Desconectado el Pan 
11/28/2015 0:00,689,45,1.72,23.62,100,25.59,22.67,28.69,11/28/2015 9:33,100,11/28/2015 0:00,27.49,11/28/2015 13:08,3.715,11/28/2015 21:53,21.74,11/28/2015 6:27,80.4,11/28/2015 9:27,24.35,11/28/2015 7:12,0,11/28/2015 0:00,37.67,0.3233255,140.4,12128.11,762.3,1.848,0.887,67.46,248.9,0.213,168.7,48.62,0.391,0.032,0.014,0.023,0.049,0.036,0.017,0.026,0.016,12.16,Desconectado el Pan 
11/29/2015 0:00,690,6.9,1.721,23.53,100,25.19,22.78,26.78,11/29/2015 14:45,100,11/29/2015 0:00,26.64,11/29/2015 15:06,2.597,11/29/2015 23:28,21.79,11/29/2015 2:16,88.2,11/29/2015 14:43,24.29,11/29/2015 7:01,0,11/29/2015 0:00,26.75,0.2296122,102.8,8879.709,761.5,1.457,0.79,46.71,175.7,0.222,156.4,39.69,0.302,0.013,0.015,0.032,0.086,0.041,0.007,0.016,0.011,12.17,Desconectado el Pan 
11/30/2015 0:00,691,0.6,1.723,25.11,100,25.66,23.81,28.24,11/30/2015 11:11,100,11/30/2015 0:00,27.04,11/30/2015 14:18,3.156,11/30/2015 2:16,23.31,11/30/2015 0:01,80.7,11/30/2015 11:10,24.71,11/30/2015 5:51,0,11/30/2015 0:00,27.4,0.2351414,104.3,9007.822,762.2,1.197,0.817,47.49,172.1,0.392,161,56.21,0.426,0.029,0.028,0.063,0.113,0.063,0.029,0.043,0.026,12.15,Desconectado el Pan 
12/1/2015 0:00,692,22.7,1.721,24.9,100,26.03,22.67,28.91,12/1/2015 13:47,100,12/1/2015 0:00,27.9,12/1/2015 14:52,2.916,12/1/2015 20:56,22.39,12/1/2015 23:14,82,12/1/2015 13:47,24.62,12/1/2015 7:09,0,12/1/2015 0:00,39.29,0.3372177,144.3,12467.21,763.7,1.903,1.067,72.66,261.8,0.265,146.7,50.81,0.361,0.023,0.024,0.045,0.074,0.036,0.02,0.029,0.014,12.16,Desconectado el Pan 
12/2/2015 0:00,693,4.5,1.724,25.15,98.2,26.23,24.33,29.22,12/2/2015 13:17,100,12/2/2015 0:00,28.15,12/2/2015 14:32,2.677,12/2/2015 15:06,22.46,12/2/2015 0:12,81.8,12/2/2015 13:16,24.89,12/2/2015 6:55,0,12/2/2015 0:00,42.69,0.3663878,158.8,13713.09,764.8,1.733,1.068,83.6,299.9,0.369,155.8,53.83,0.374,0.021,0.023,0.059,0.136,0.056,0.022,0.033,0.019,12.17,Desconectado el Pan 
12/3/2015 0:00,694,10.7,1.721,24.91,100,26.49,22.7,29.76,12/3/2015 12:21,100,12/3/2015 0:50,29.12,12/3/2015 14:27,3.156,12/3/2015 13:03,22.67,12/3/2015 23:24,74.3,12/3/2015 12:22,25.02,12/3/2015 7:34,0,12/3/2015 0:00,65.74,0.564258,236.9,20461.99,765.6,1.916,1.24,129,454,0.368,152.9,47.32,0.423,0.023,0.028,0.068,0.126,0.059,0.026,0.027,0.01,12.15,Desconectado el Pan 
12/4/2015 0:00,695,1.6,1.722,24.6,100,26.06,23.7,28.44,12/4/2015 11:49,100,12/4/2015 0:00,27.69,12/4/2015 14:32,2.996,12/4/2015 12:58,22.16,12/4/2015 5:09,79.94,12/4/2015 12:58,22.45,12/4/2015 9:43,0,12/4/2015 0:00,44.16,0.3790132,163.4,14113.06,765.9,1.875,1.032,77.32,279.4,0.314,152.8,45.96,0.412,0.019,0.023,0.056,0.105,0.049,0.026,0.022,0.014,12.16,Desconectado el Pan 
12/5/2015 0:00,696,4.1,1.722,24.39,100,26.11,22.73,29.56,12/5/2015 12:59,100,12/5/2015 0:00,28.03,12/5/2015 14:28,2.916,12/5/2015 13:09,22.62,12/5/2015 23:58,77.15,12/5/2015 13:00,24.92,12/5/2015 7:23,0,12/5/2015 1:12,47.89,0.4110461,163.5,14119.05,766.1,1.695,0.951,102,338.6,0.28,156.4,41.8,0.41,0.017,0.022,0.053,0.09,0.043,0.021,0.025,0.01,12.16,Desconectado el Pan 
12/6/2015 0:00,697,3.5,1.722,23.67,100,25.53,22.73,26.86,12/6/2015 12:48,100,12/6/2015 0:00,26.78,12/6/2015 15:32,3.875,12/6/2015 17:38,22.08,12/6/2015 7:31,79.13,12/6/2015 10:38,24.56,12/6/2015 8:03,0,12/6/2015 0:00,36.91,0.3167883,133.5,11530.13,764.3,1.312,0.698,60.22,214.3,0.306,162.9,53.28,0.405,0.024,0.025,0.04,0.082,0.057,0.027,0.033,0.018,12.16,Desconectado el Pan 
12/7/2015 0:00,698,6.5,1.72,23.83,100,25.7,22.75,26.26,12/7/2015 12:05,100,12/7/2015 0:00,27.16,12/7/2015 15:07,2.757,12/7/2015 4:31,22.61,12/7/2015 21:34,90,12/7/2015 13:34,24.74,12/7/2015 7:18,0,12/7/2015 0:00,40.99,0.3518471,152.2,13147.29,763.4,1.048,0.818,73.58,266.4,0.252,159.6,37.94,0.335,0.01,0.012,0.049,0.092,0.051,0.015,0.016,0.007,12.16,Desconectado el Pan 
12/8/2015 0:00,699,4.7,1.724,23.76,100,25.58,23.04,27.29,12/8/2015 12:11,100,12/8/2015 0:00,27.2,12/8/2015 14:10,2.038,12/8/2015 11:01,21.99,12/8/2015 2:55,86.9,12/8/2015 12:26,24.59,12/8/2015 8:37,0,12/8/2015 0:11,36.7,0.3150311,136.5,11788.53,763.8,1.482,0.856,84.6,300,0.288,147.6,48.61,0.332,0.015,0.024,0.058,0.105,0.034,0.016,0.022,0.014,12.15,Desconectado el Pan 
12/9/2015 0:00,700,6.4,1.722,24.38,100,25.96,22.61,29.37,12/9/2015 13:35,100,12/9/2015 0:00,28.25,12/9/2015 14:03,2.197,12/9/2015 16:55,22.09,12/9/2015 3:21,74.7,12/9/2015 13:28,24.43,12/9/2015 7:06,0,12/9/2015 0:00,62.95,0.5403062,205.1,17720.1,763.9,2.101,1.278,121.4,395.8,0.216,162.6,39.61,0.329,0.014,0.015,0.028,0.078,0.043,0.015,0.014,0.01,12.16,Desconectado el Pan 
12/10/2015 0:00,701,2.8,1.72,24.21,100,25.84,22.22,29.5,12/10/2015 13:01,100,12/10/2015 0:00,28.65,12/10/2015 14:35,4.434,12/10/2015 13:36,21.34,12/10/2015 6:49,66.84,12/10/2015 13:44,24.12,12/10/2015 8:07,0,12/10/2015 0:00,81.9,0.7029868,271.6,23464.16,764,2.595,1.336,143.6,482.7,0.414,181.3,60.99,0.513,0.066,0.037,0.038,0.087,0.075,0.027,0.05,0.034,12.14,Desconectado el Pan 
12/11/2015 0:00,702,0.1,1.721,23.75,99.6,25.23,22.42,28.39,12/11/2015 14:19,100,12/11/2015 0:00,26.78,12/11/2015 14:37,2.437,12/11/2015 9:30,21.48,12/11/2015 2:46,80.4,12/11/2015 14:16,24.26,12/11/2015 7:27,0,12/11/2015 0:00,35.35,0.3033958,131.7,11372.26,763.9,1.839,0.778,75.31,266.6,0.34,179.5,53.16,0.345,0.02,0.018,0.033,0.11,0.078,0.029,0.035,0.016,12.15,Desconectado el Pan 
12/12/2015 0:00,703,1.9,1.72,24.16,100,25.41,21.78,28.98,12/12/2015 13:32,100,12/12/2015 0:23,27.69,12/12/2015 14:20,3.156,12/12/2015 11:53,21.73,12/12/2015 23:56,70.01,12/12/2015 13:33,24.13,12/12/2015 7:16,0,12/12/2015 0:00,57.4,0.4927109,194.5,16804.74,763.8,2.088,1.106,113.1,386.8,0.356,166.3,50.45,0.386,0.023,0.026,0.047,0.12,0.071,0.026,0.032,0.011,12.15,Desconectado el Pan 
12/13/2015 0:00,704,0.9,1.719,23.13,100,25.14,21.12,29.35,12/13/2015 13:30,100,12/13/2015 0:00,27.33,12/13/2015 14:30,2.836,12/13/2015 10:05,20.2,12/13/2015 6:35,69.65,12/13/2015 13:29,23.6,12/13/2015 7:17,0,12/13/2015 0:00,56.58,0.4856584,188.3,16266.15,763.8,2.558,1.165,111,374.4,0.216,161.5,37.54,0.372,0.015,0.016,0.029,0.071,0.041,0.015,0.02,0.009,12.15,Desconectado el Pan 
12/14/2015 0:00,705,0.1,1.721,23.33,100,25.15,21.67,28.71,12/14/2015 14:05,100,12/14/2015 0:00,27.3,12/14/2015 14:31,2.677,12/14/2015 11:22,20.84,12/14/2015 1:35,72.72,12/14/2015 14:04,23.82,12/14/2015 7:26,0,12/14/2015 0:00,52.08,0.4469951,167.8,14494.42,762.3,2.265,1.09,95.6,313.3,0.26,164.1,47.08,0.351,0.015,0.018,0.046,0.08,0.048,0.02,0.022,0.012,12.14,Desconectado el Pan 
