QUAD,PLOT,TAG,SPECIES,HEIGHT,LEAVES,DAMAGE,COMMENTS,YEAR,MONTH,TYPE,STATUS,DIAM (mm),DIAM at 130(mm)
AB,1,1,HIPVOL,11,5,5,,2015,JUNE,Seedling,A,,
AB,1,2,GUAGUI,14.3,4,55,,2015,JUNE,Seedling,A,,
AB,1,3,INGVER,7.2,4,35,,2015,JUNE,Seedling,A,,
AB,1,4,PSYBRA,6.9,4,5,,2015,JUNE,Seedling,A,,
AB,1,5,ROUSUR,10.1,4,5,,2015,JUNE,Seedling,A,,
AB,1,6,GUAGUI,12,3,20,,2015,JUNE,Seedling,A,,
AB,1,7,GUAGUI,13.8,2,20,Horizontal,2015,JUNE,Seedling,A,,
AB,1,8,GUAGUI,10.5,4,10,,2015,JUNE,Seedling,A,,
AB,1,9,GUAGUI,13.5,2,25,,2015,JUNE,Seedling,A,,
AB,1,10,HIPVOL,14.5,5,5,,2015,JUNE,Seedling,A,,
AB,1,11,GUAGUI,12.8,2,0,,2015,JUNE,Seedling,A,,
AB,1,12,TABHET,5.5,3,5,confirm,2015,JUNE,Seedling,A,,
AB,1,13,HIPVOL,18.5,5,5,**ID'd by John Bithorn,2015,JUNE,Seedling,A,,
AB,1,14,ROUSUR,11.7,4,10,,2015,JUNE,Seedling,A,,
AB,1,15,HIPVOL,13,5,5,,2015,JUNE,Seedling,A,,
AB,1,16,PREMON,19.4,2,5,,2015,JUNE,Seedling,A,,
AB,1,17,OCOLEU,17.1,4,30,,2015,JUNE,Seedling,A,,
AB,1,18,HIPVOL,9,5,5,,2015,JUNE,Seedling,A,,
AB,1,19,GUAGUI,11.2,2,1,,2015,JUNE,Seedling,A,,
AB,1,20,ROUSUR,7,5,5,,2015,JUNE,Seedling,A,,
AB,1,21,ROUSUR,9.2,5,5,,2015,JUNE,Seedling,A,,
AB,1,22,GUAGUI,13.2,3,40,,2015,JUNE,Seedling,A,,
AB,1,23,INGVER,11.5,5,5,,2015,JUNE,Seedling,A,,
AB,1,24,OCOLEU,12,3,25,,2015,JUNE,Seedling,A,,
AB,1,25,PSYBRA,30,5,10,Horizontal,2015,JUNE,Seedling,A,,
AB,1,26,PREMON,18,3,10,,2015,JUNE,Seedling,A,,
AB,1,27,GUAGUI,11.3,4,15,,2015,JUNE,Seedling,A,,
AB,1,28,OCOLEU,9.3,3,20,Leaning,2015,JUNE,Seedling,A,,
AB,1,29,PSYBRA,7.9,5,0,,2015,JUNE,Seedling,A,,
AB,1,30,ROUSUR,14.5,4,5,,2015,JUNE,Seedling,A,,
AB,1,31,GUAGUI,9,5,25,,2015,JUNE,Seedling,A,,
AB,1,32,MICTET,40.5,5,10,,2015,JUNE,Seedling,A,,
AB,1,33,ROUSUR,11,4,5,,2015,JUNE,Seedling,A,,
AB,1,34,TRIPAL,7,5,5,,2015,JUNE,Seedling,A,,
AB,1,35,INGVER,10.5,3,20,,2015,JUNE,Seedling,A,,
AB,1,36,GONSPI,20.4,5,25,,2015,JUNE,Seedling,A,,
AB,1,37,HIPVOL,12.8,5,1,,2015,JUNE,Seedling,A,,
AB,1,38,OCOLEU,13.7,3,10,ID'd by John Bithorn,2015,JUNE,Seedling,A,,
AB,1,39,ORMKRU,32.8,5,10,,2015,JUNE,Seedling,A,,
AB,1,40,TECGRA,8.7,5,20,,2015,JUNE,Seedling,A,,
AB,1,41,PSYBRA,20.2,5,15,,2015,JUNE,Seedling,A,,
AB,1,42,PSYBRA,7.4,5,15,,2015,JUNE,Seedling,A,,
AB,1,43,ROUSUR,11.8,5,10,,2015,JUNE,Seedling,A,,
AB,1,44,PSYBRA,26.6,5,10,,2015,JUNE,Seedling,A,,
AB,1,45,PSYBRA,34.3,5,20,,2015,JUNE,Seedling,A,,
AB,1,46,HIPVOL,12.7,5,10,"same as #13, ID'd by John Bithorn",2015,JUNE,Seedling,A,,
AB,1,47,OCOLEU,11.2,2,40,,2015,JUNE,Seedling,A,,
AB,1,48,GUAGUI,10.5,3,35,,2015,JUNE,Seedling,A,,
AB,1,49,OCOLEU,12.1,5,20,,2015,JUNE,Seedling,A,,
BC,1,50,ROUSUR,12.2,4,5,,2015,JUNE,Seedling,A,,
BC,1,51,OCOSIN,13.4,5,10,,2015,JUNE,Seedling,A,,
BC,1,52,HIPVOL,13.8,5,10,,2015,JUNE,Seedling,A,,
BC,1,53,HIPVOL,15.7,5,5,,2015,JUNE,Seedling,A,,
BC,1,54,PSYBRA,18.5,5,5,,2015,JUNE,Seedling,A,,
BC,1,55,INGVER,17.8,4,20,,2015,JUNE,Seedling,A,,
BC,1,56,INGVER,18.6,5,55,,2015,JUNE,Seedling,A,,
BC,1,57,INGVER,14.5,5,65,,2015,JUNE,Seedling,A,,
BC,1,58,ROUSUR,12.3,5,10,,2015,JUNE,Seedling,A,,
BC,1,59,PSYBRA,18.4,4,30,,2015,JUNE,Seedling,A,,
BC,1,60,MYRSPL,9.4,5,1,ID'd by John Bithorn,2015,JUNE,Seedling,A,,
BC,1,61,PSYBRA,16.5,5,5,,2015,JUNE,Seedling,A,,
BC,1,62,PSYBRA,34.5,5,15,,2015,JUNE,Seedling,A,,
BC,1,63,PREMON,7,3,20,,2015,JUNE,Seedling,A,,
BC,1,64,ROUSUR,13.2,5,5,,2015,JUNE,Seedling,A,,
BC,1,65,OCOLEU,8.8,4,5,,2015,JUNE,Seedling,A,,
BC,1,66,PSYBRA,33.2,5,5,LEANING,2015,JUNE,Seedling,A,,
BC,1,67,OCOLEU,12.7,5,20,,2015,JUNE,Seedling,A,,
BC,1,68,INGVER,20.2,3,20,,2015,JUNE,Seedling,A,,
BC,1,69,GUAGUI,9.2,4,5,,2015,JUNE,Seedling,A,,
BC,1,70,GUAGUI,20.3,3,70,,2015,JUNE,Seedling,A,,
BC,1,71,OCOLEU,21.5,4,30,,2015,JUNE,Seedling,A,,
BC,1,72,PREMON,19.5,3,10,,2015,JUNE,Seedling,A,,
BC,1,73,PREMON,21.4,3,40,,2015,JUNE,Seedling,A,,
BC,1,74,INGVER,7.6,4,35,,2015,JUNE,Seedling,A,,
BC,1,75,ROUSUR,11.2,5,5,,2015,JUNE,Seedling,A,,
BC,1,76,GUAGUI,14.5,3,15,,2015,JUNE,Seedling,A,,
BC,1,77,CALCAL,26.2,4,15,,2015,JUNE,Seedling,A,,
BC,1,78,ROYBOR,15,1,10,,2015,JUNE,Seedling,A,,
BC,1,79,ROUSUR,9,5,10,,2015,JUNE,Seedling,A,,
BC,1,80,ROUSUR,10.5,5,10,,2015,JUNE,Seedling,A,,
BC,1,81,INGVER,10.2,5,25,,2015,JUNE,Seedling,A,,
BC,1,82,ROUSUR,20.6,5,1,,2015,JUNE,Seedling,A,,
BC,1,83,OCOLEU,17.6,5,25,,2015,JUNE,Seedling,A,,
BC,1,84,INGVER,12.8,5,15,,2015,JUNE,Seedling,A,,
BC,1,85,GUAGUI,23.5,4,10,,2015,JUNE,Seedling,A,,
BC,1,86,INGVER,22.4,5,55,,2015,JUNE,Seedling,A,,
BC,1,87,GUAGUI,9,5,5,,2015,JUNE,Seedling,A,,
BC,1,88,HIPVOL,7.3,5,10,,2015,JUNE,Seedling,A,,
BC,1,89,HIPVOL,8.5,5,5,,2015,JUNE,Seedling,A,,
BC,1,90,INGVER,17.6,5,15,,2015,JUNE,Seedling,A,,
BC,1,91,OCOLEU,17,5,10,,2015,JUNE,Seedling,A,,
BC,1,92,HIPVOL,19.5,5,15,,2015,JUNE,Seedling,A,,
BC,1,93,INGVER,16,3,25,,2015,JUNE,Seedling,A,,
BC,1,94,INGVER,12.5,4,30,,2015,JUNE,Seedling,A,,
BC,1,95,INGVER,6.5,4,25,,2015,JUNE,Seedling,A,,
BC,1,96,ROUSUR,11,5,15,,2015,JUNE,Seedling,A,,
DE,1,97,INGVER,14,5,20,,2015,JUNE,Seedling,A,,
DE,1,98,INGVER,8.3,4,15,,2015,JUNE,Seedling,A,,
DE,1,99,INGVER,7,3,30,,2015,JUNE,Seedling,A,,
DE,1,100,GUAGUI,8.2,3,35,,2015,JUNE,Seedling,A,,
DE,1,101,ROUSUR,8,5,5,,2015,JUNE,Seedling,A,,
DE,1,102,GUAGUI,13.8,5,10,,2015,JUNE,Seedling,A,,
DE,1,103,INGVER,16.9,5,30,,2015,JUNE,Seedling,A,,
DE,1,104,INGVER,12.6,4,10,,2015,JUNE,Seedling,A,,
DE,1,105,INGVER,10,3,30,Twisted,2015,JUNE,Seedling,A,,
DE,1,106,INGVER,10,5,15,Twisted,2015,JUNE,Seedling,A,,
DE,1,107,INGVER,6.5,2,5,,2015,JUNE,Seedling,A,,
DE,1,108,INGVER,9,5,20,,2015,JUNE,Seedling,A,,
DE,1,109,ROUSUR,9,3,10,,2015,JUNE,Seedling,A,,
DE,1,110,INGVER,16.9,5,35,,2015,JUNE,Seedling,A,,
DE,1,111,INGVER,8.9,5,5,,2015,JUNE,Seedling,A,,
DE,1,112,GUAGUI,10.2,5,15,,2015,JUNE,Seedling,A,,
DE,1,113,GUAGUI,15.9,2,15,,2015,JUNE,Seedling,A,,
DE,1,114,ROUSUR,8.9,5,5,,2015,JUNE,Seedling,A,,
DE,1,115,INGVER,9.5,4,5,,2015,JUNE,Seedling,A,,
DE,1,116,INGVER,10.5,3,20,,2015,JUNE,Seedling,A,,
DE,1,117,GUAGUI,10,5,10,,2015,JUNE,Seedling,A,,
DE,1,118,HIPVOL,13.5,5,15,,2015,JUNE,Seedling,A,,
DE,1,119,INGVER,12,3,20,,2015,JUNE,Seedling,A,,
DE,1,120,ROUSUR,9,4,1,,2015,JUNE,Seedling,A,,
DE,1,121,PSYBRA,14,5,1,,2015,JUNE,Seedling,A,,
DE,1,122,INGVER,10,4,25,,2015,JUNE,Seedling,A,,
DE,1,123,INGVER,11,3,15,,2015,JUNE,Seedling,A,,
DE,1,124,INGVER,11.8,4,15,,2015,JUNE,Seedling,A,,
DE,1,125,INGVER,18.8,3,10,,2015,JUNE,Seedling,A,,
DE,1,126,ROUSUR,10.5,4,40,,2015,JUNE,Seedling,A,,
DE,1,127,INGVER,11,3,15,,2015,JUNE,Seedling,A,,
DE,1,128,TABHET,17,5,20,,2015,JUNE,Seedling,A,,
DE,1,129,INGVER,11.5,2,5,,2015,JUNE,Seedling,A,,
DE,1,130,INGVER,10.5,3,55,,2015,JUNE,Seedling,A,,
DE,1,131,GUAGUI,17,2,5,,2015,JUNE,Seedling,A,,
DE,1,132,ROUSUR,9.9,5,10,,2015,JUNE,Seedling,A,,
DE,1,133,INGVER,5.5,5,40,,2015,JUNE,Seedling,A,,
DE,1,134,GUAGUI,6.5,5,20,,2015,JUNE,Seedling,A,,
DE,1,135,GUAGUI,7,2,5,,2015,JUNE,Seedling,A,,
DE,1,136,ROUSUR,9.5,5,10,,2015,JUNE,Seedling,A,,
DE,1,137,HIPVOL,12.1,5,5,,2015,JUNE,Seedling,A,,
DE,1,138,OCOLEU,24.5,3,40,Leaning,2015,JUNE,Seedling,A,,
DE,1,139,OCOLEU,9.6,3,40,,2015,JUNE,Seedling,A,,
EF,1,140,INGVER,19.6,5,35,,2015,JUNE,Seedling,A,,
EF,1,141,PREMON,14.4,3,10,,2015,JUNE,Seedling,A,,
EF,1,142,GUAGUI,16.5,2,10,,2015,JUNE,Seedling,A,,
EF,1,143,ROUSUR,10,5,10,,2015,JUNE,Seedling,A,,
EF,1,144,INGVER,16.5,4,60,,2015,JUNE,Seedling,A,,
EF,1,145,GUAGUI,11.6,5,5,,2015,JUNE,Seedling,A,,
EF,1,146,INGVER,13.7,5,60,,2015,JUNE,Seedling,A,,
EF,1,147,PSYBRA,14.5,5,5,,2015,JUNE,Seedling,A,,
EF,1,148,PREMON,13.4,4,30,,2015,JUNE,Seedling,A,,
EF,1,149,INGVER,12,5,60,,2015,JUNE,Seedling,A,,
EF,1,150,HIPVOL,12.9,5,5,,2015,JUNE,Seedling,A,,
EF,1,151,GUAGUI,6.8,5,90,,2015,JUNE,Seedling,A,,
EF,1,152,HIPVOL,15.5,5,5,,2015,JUNE,Seedling,A,,
EF,1,153,MYRLEP,18,5,15,,2015,JUNE,Seedling,A,,
EF,1,154,INGVER,16.5,5,35,,2015,JUNE,Seedling,A,,
EF,1,155,ROUSUR,10.5,2,5,,2015,JUNE,Seedling,A,,
EF,1,156,ROUSUR,11.5,4,15,,2015,JUNE,Seedling,A,,
EF,1,157,OCOLEU,17,5,30,,2015,JUNE,Seedling,A,,
EF,1,158,GUAGUI,7.5,5,10,,2015,JUNE,Seedling,A,,
EF,1,159,GUAGUI,16,4,20,,2015,JUNE,Seedling,A,,
EF,1,160,HETLAU,11.8,3,20,,2015,JUNE,Seedling,A,,
EF,1,161,GUAGUI,14.5,4,25,,2015,JUNE,Seedling,A,,
EF,1,162,OCOLEU,7,4,5,,2015,JUNE,Seedling,A,,
EF,1,163,GUAGUI,11.8,4,10,,2015,JUNE,Seedling,A,,
EF,1,164,GUAGUI,12.5,3,20,,2015,JUNE,Seedling,A,,
EF,1,165,INGVER,8,4,30,,2015,JUNE,Seedling,A,,
EF,1,166,INGVER,14,5,45,,2015,JUNE,Seedling,A,,
EF,1,167,GUAGUI,21.2,3,40,,2015,JUNE,Seedling,A,,
EF,1,168,GUAGUI,15,1,1,,2015,JUNE,Seedling,A,,
EF,1,169,GUAGUI,11.8,3,1,,2015,JUNE,Seedling,A,,
EF,1,170,ROYBOR,12,1,30,,2015,JUNE,Seedling,A,,
EF,1,171,HIPVOL,17,5,0,,2015,JUNE,Seedling,A,,
EF,1,172,ROUSUR,18,2,10,,2015,JUNE,Seedling,A,,
EF,1,173,GUAGUI,12.3,5,20,,2015,JUNE,Seedling,A,,
EF,1,174,GUAGUI,10.9,5,30,,2015,JUNE,Seedling,A,,
EF,1,175,INGVER,13.6,2,35,,2015,JUNE,Seedling,A,,
EF,1,176,INGVER,11.5,4,20,,2015,JUNE,Seedling,A,,
EF,1,177,INGVER,13.8,3,35,,2015,JUNE,Seedling,A,,
EF,1,178,INGVER,13.5,5,25,,2015,JUNE,Seedling,A,,
EF,1,179,OCOLEU,8.5,5,5,,2015,JUNE,Seedling,A,,
EF,1,180,ROUSUR,11.8,1,15,dying,2015,JUNE,Seedling,A,,
EF,1,181,SCHMOR,6,5,5,,2015,JUNE,Seedling,A,,
EF,1,182,INGVER,10,5,25,,2015,JUNE,Seedling,A,,
EF,1,183,OCOSIN,11,4,20,,2015,JUNE,Seedling,A,,
EF,1,184,ROUSUR,25,3,10,,2015,JUNE,Seedling,A,,
EF,1,185,GUAGUI,15,4,35,,2015,JUNE,Seedling,A,,
EF,1,186,INGVER,21.5,5,40,,2015,JUNE,Seedling,A,,
EF,1,187,HIPVOL,20.3,5,0,,2015,JUNE,Seedling,A,,
EF,1,188,ANDINE,42.5,5,25,Sapling,2015,JUNE,Sapling,A,,
EF,1,189,INGVER,14.6,5,20,,2015,JUNE,Seedling,A,,
EF,1,190,CALCAL,21.3,5,15,,2015,JUNE,Seedling,A,,
EF,1,191,ROUSUR,14.5,3,5,,2015,JUNE,Seedling,A,,
EF,1,192,INGVER,27.7,3,10,,2015,JUNE,Seedling,A,,
EF,1,193,PREMON,21.4,3,40,,2015,JUNE,Seedling,A,,
EF,1,194,MYRLEP,14.4,5,35,,2015,JUNE,Seedling,A,,
EF,1,195,INGVER,16.4,2,25,,2015,JUNE,Seedling,A,,
EF,1,196,INGVER,19,5,40,,2015,JUNE,Seedling,A,,
EF,1,197,HIPVOL,34.3,5,5,,2015,JUNE,Seedling,A,,
EF,1,198,INGVER,21.2,5,45,,2015,JUNE,Seedling,A,,
EF,1,199,GUAGUI,10.6,4,10,,2015,JUNE,Seedling,A,,
AB,2,1,GUAGUI,12.2,5,20,,2015,JUNE,Seedling,A,,
AB,2,2,ROUSUR,19.9,5,10,,2015,JUNE,Seedling,A,,
AB,2,3,ROUSUR,9.5,4,5,,2015,JUNE,Seedling,A,,
AB,2,4,ROUSUR,11.5,4,5,,2015,JUNE,Seedling,A,,
AB,2,5,OCOSIN,9.4,5,5,,2015,JUNE,Seedling,A,,
AB,2,6,GUAGUI,12.1,5,10,,2015,JUNE,Seedling,A,,
AB,2,7,ROUSUR,10.9,1,1,,2015,JUNE,Seedling,A,,
AB,2,8,ROUSUR,14.2,5,5,,2015,JUNE,Seedling,A,,
AB,2,9,ROUSUR,16,5,15,,2015,JUNE,Seedling,A,,
AB,2,10,PREMON,25.8,2,50,Broken sapling,2015,JUNE,Sapling,A,,
AB,2,11,ROUSUR,13.5,2,5,,2015,JUNE,Seedling,A,,
AB,2,12,OCOLEU,13.2,5,10,,2015,JUNE,Seedling,A,,
AB,2,13,OCOLEU,24.5,5,45,,2015,JUNE,Seedling,A,,
AB,2,14,ROUSUR,23,3,10,,2015,JUNE,Seedling,A,,
AB,2,15,ROUSUR,11.5,5,10,,2015,JUNE,Seedling,A,,
AB,2,16,OCOLEU,15.3,3,15,,2015,JUNE,Seedling,A,,
AB,2,17,ROUSUR,13.3,1,30,,2015,JUNE,Seedling,A,,
AB,2,18,ROUSUR,14.8,1,1,,2015,JUNE,Seedling,A,,
AB,2,19,ROUSUR,10.2,4,5,,2015,JUNE,Seedling,A,,
BC,2,20,GUAGUI,11.8,4,20,,2015,JUNE,Seedling,A,,
BC,2,21,GUAGUI,13.8,5,20,,2015,JUNE,Seedling,A,,
BC,2,22,GUAGUI,10.6,2,10,,2015,JUNE,Seedling,A,,
BC,2,23,GUAGUI,14.2,3,25,,2015,JUNE,Seedling,A,,
BC,2,24,OCOSIN,21.8,5,15,,2015,JUNE,Seedling,A,,
BC,2,25,ROYBOR,15.5,1,5,,2015,JUNE,Seedling,A,,
BC,2,26,GUAGUI,10.4,5,10,,2015,JUNE,Seedling,A,,
BC,2,27,OCOSIN,16.9,5,10,,2015,JUNE,Seedling,A,,
BC,2,29,GUAGUI,8.6,4,20,,2015,JUNE,Seedling,A,,
BC,2,30,OCOSIN,10.9,5,20,,2015,JUNE,Seedling,A,,
BC,2,31,OCOSIN,14.2,5,10,,2015,JUNE,Seedling,A,,
BC,2,32,GUAGUI,9.9,4,20,,2015,JUNE,Seedling,A,,
BC,2,33,ROUSUR,12.6,5,10,,2015,JUNE,Seedling,A,,
BC,2,34,OCOLEU,11.8,5,35,,2015,JUNE,Seedling,A,,
BC,2,35,GUAGUI,11.3,3,25,,2015,JUNE,Seedling,A,,
BC,2,36,OCOSIN,7,3,10,,2015,JUNE,Seedling,A,,
BC,2,38,ROUSUR,9.5,4,15,,2015,JUNE,Seedling,A,,
BC,2,39,SECVIR,15,5,1,,2015,JUNE,Seedling,A,,
BC,2,40,OCOSIN,10.5,5,5,,2015,JUNE,Seedling,A,,
BC,2,41,OCOSIN,6,3,5,,2015,JUNE,Seedling,A,,
BC,2,42,OCOSIN,12,5,5,,2015,JUNE,Seedling,A,,
BC,2,43,ROUSUR,26.5,2,10,,2015,JUNE,Seedling,A,,
BC,2,44,OCOLEU,12.8,3,5,,2015,JUNE,Seedling,A,,
BC,2,45,ROUSUR,15.9,4,5,,2015,JUNE,Seedling,A,,
BC,2,46,ROUSUR,10.2,3,20,,2015,JUNE,Seedling,A,,
BC,2,47,MYRDEF,12.9,5,5,,2015,JUNE,Seedling,A,,
BC,2,48,OCOSIN,11,4,5,,2015,JUNE,Seedling,A,,
BC,2,49,GUAGUI,12,5,15,,2015,JUNE,Seedling,A,,
BC,2,50,ROUSUR,14,3,10,,2015,JUNE,Seedling,A,,
BC,2,51,PIPHIS,14.2,5,15,,2015,JUNE,Seedling,A,,
BC,2,52,OCOSIN,20.4,5,10,,2015,JUNE,Seedling,A,,
BC,2,53,GUAGUI,10.8,5,25,,2015,JUNE,Seedling,A,,
BC,2,54,ROUSUR,8.5,3,5,,2015,JUNE,Seedling,A,,
BC,2,55,ROUSUR,11.5,4,10,,2015,JUNE,Seedling,A,,
BC,2,56,OCOSIN,10.5,4,35,,2015,JUNE,Seedling,A,,
BC,2,57,ROUSUR,8.5,3,5,,2015,JUNE,Seedling,A,,
DE,2,58,GUAGUI,7.3,4,5,,2015,JUNE,Seedling,A,,
DE,2,59,ROUSUR,13.8,4,15,,2015,JUNE,Seedling,A,,
DE,2,60,GUAGUI,14,5,20,,2015,JUNE,Seedling,A,,
DE,2,61,ROUSUR,10.5,3,1,,2015,JUNE,Seedling,A,,
DE,2,62,ROUSUR,10.9,2,5,,2015,JUNE,Seedling,A,,
DE,2,63,ROUSUR,19,3,1,,2015,JUNE,Seedling,A,,
DE,2,64,ROUSUR,8.5,2,5,,2015,JUNE,Seedling,A,,
DE,2,65,ROUSUR,10.5,2,10,,2015,JUNE,Seedling,A,,
DE,2,66,CALCAL,20.6,4,30,,2015,JUNE,Seedling,A,,
DE,2,67,GUAGUI,15.7,4,20,,2015,JUNE,Seedling,A,,
DE,2,68,OCOSIN,14.2,5,5,,2015,JUNE,Seedling,A,,
DE,2,69,ROUSUR,15,2,1,,2015,JUNE,Seedling,A,,
DE,2,70,ROUSUR,12,3,1,,2015,JUNE,Seedling,A,,
DE,2,71,PSYBRA,73,5,10,Sapling,2015,JUNE,Sapling,A,,
DE,2,72,ROUSUR,7,4,15,,2015,JUNE,Seedling,A,,
DE,2,73,OCOSIN,11,2,10,,2015,JUNE,Seedling,A,,
DE,2,74,ROUSUR,13,4,5,,2015,JUNE,Seedling,A,,
DE,2,75,OCOSIN,10,4,5,,2015,JUNE,Seedling,A,,
DE,2,76,ROUSUR,13.5,3,10,,2015,JUNE,Seedling,A,,
DE,2,77,OCOSIN,18.3,5,30,,2015,JUNE,Seedling,A,,
DE,2,78,OCOSIN,11.6,5,35,,2015,JUNE,Seedling,A,,
DE,2,79,OCOSIN,10.5,4,25,,2015,JUNE,Seedling,A,,
DE,2,80,OCOSIN,17.5,4,20,,2015,JUNE,Seedling,A,,
DE,2,81,OCOSIN,10.8,5,30,,2015,JUNE,Seedling,A,,
DE,2,82,GUAGUI,25.8,4,30,Leaning,2015,JUNE,Seedling,A,,
DE,2,83,ROUSUR,19.5,5,5,,2015,JUNE,Seedling,A,,
EF,2,84,ROUSUR,16.5,4,10,,2015,JUNE,Seedling,A,,
EF,2,85,PSYBRA,15.4,5,5,,2015,JUNE,Seedling,A,,
EF,2,86,GUAGUI,11.3,3,0,,2015,JUNE,Seedling,A,,
EF,2,87,ROUSUR,12.9,5,10,,2015,JUNE,Seedling,A,,
EF,2,88,ROUSUR,11,4,15,,2015,JUNE,Seedling,A,,
EF,2,89,GUAGUI,10.8,5,15,,2015,JUNE,Seedling,A,,
EF,2,90,GUAGUI,12.8,5,1,,2015,JUNE,Seedling,A,,
EF,2,91,ROUSUR,15.5,1,50,,2015,JUNE,Seedling,A,,
EF,2,92,OCOSIN,13.5,5,10,,2015,JUNE,Seedling,A,,
EF,2,93,GUAGUI,11.2,4,20,,2015,JUNE,Seedling,A,,
EF,2,94,GUAGUI,23,4,30,,2015,JUNE,Seedling,A,,
EF,2,95,ROUSUR,8.5,4,10,,2015,JUNE,Seedling,A,,
EF,2,96,ROUSUR,14.2,4,5,,2015,JUNE,Seedling,A,,
EF,2,97,ROUSUR,12.7,3,20,,2015,JUNE,Seedling,A,,
EF,2,98,OCOSIN,8.5,3,25,,2015,JUNE,Seedling,A,,
EF,2,99,GUAGUI,12.4,4,5,,2015,JUNE,Seedling,A,,
EF,2,100,ROUSUR,11.5,5,35,,2015,JUNE,Seedling,A,,
EF,2,101,PREMON,13.5,2,0,,2015,JUNE,Seedling,A,,
AB,3,1,GUAGUI,9.6,3,0,,2015,JUNE,Seedling,A,,
AB,3,2,PIPGLA,32.4,5,10,,2015,JUNE,Seedling,A,,
AB,3,3,GUAGUI,9.2,3,20,,2015,JUNE,Seedling,A,,
AB,3,4,GUAGUI,8,3,25,,2015,JUNE,Seedling,A,,
AB,3,5,GUAGUI,9.8,3,0,,2015,JUNE,Seedling,A,,
AB,3,6,ROUSUR,7.4,2,10,,2015,JUNE,Seedling,A,,
AB,3,7,ROUSUR,7,2,10,,2015,JUNE,Seedling,A,,
AB,3,8,OCOSIN,5.2,4,5,,2015,JUNE,Seedling,A,,
AB,3,9,PIPGLA,20,3,10,,2015,JUNE,Seedling,A,,
AB,3,10,PIPGLA,5,2,5,,2015,JUNE,Seedling,A,,
AB,3,11,PSYBRA,11.2,5,35,Horizontal,2015,JUNE,Seedling,A,,
AB,3,12,INGVER,11.5,4,15,,2015,JUNE,Seedling,A,,
AB,3,13,ROUSUR,28.6,3,5,,2015,JUNE,Seedling,A,,
AB,3,14,GUAGUI,27.8,2,25,,2015,JUNE,Seedling,A,,
AB,3,15,GUAGUI,6.8,2,20,,2015,JUNE,Seedling,A,,
AB,3,16,INGVER,25.2,5,45,,2015,JUNE,Seedling,A,,
AB,3,17,GUAGUI,14.3,4,25,,2015,JUNE,Seedling,A,,
AB,3,18,MYRSPL,15.6,5,0,,2015,JUNE,Seedling,A,,
AB,3,19,PREMON,19.7,3,5,,2015,JUNE,Seedling,A,,
AB,3,20,OCOLEU,8.8,4,25,,2015,JUNE,Seedling,A,,
AB,3,21,ROUSUR,17.5,5,10,,2015,JUNE,Seedling,A,,
AB,3,22,GUAGUI,15.5,5,50,,2015,JUNE,Seedling,A,,
AB,3,23,PSYBRA,5.5,4,10,,2015,JUNE,Seedling,A,,
AB,3,24,INGVER,8.2,4,1,,2015,JUNE,Seedling,A,,
AB,3,25,OCOLEU,10,2,15,,2015,JUNE,Seedling,A,,
AB,3,26,ROUSUR,8.5,5,15,,2015,JUNE,Seedling,A,,
AB,3,27,OCOSIN,32.3,5,10,,2015,JUNE,Seedling,A,,
AB,3,28,PSYBRA,5.5,5,55,,2015,JUNE,Seedling,A,,
AB,3,29,GUAGUI,12,5,5,,2015,JUNE,Seedling,A,,
AB,3,30,OCOSIN,9,4,5,,2015,JUNE,Seedling,A,,
