TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg Water ,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,COMENTARIO
9/26/2016 0:00,53,0.2,1.584,NAN,87.5,26.98,24.19,NAN,9/26/2016 0:00,87.5,9/25/2016 0:00,36.34,9/25/2016 14:10,0.839,9/25/2016 9:15,NAN,9/26/2016 0:00,87.5,9/25/2016 0:00,22.77,9/25/2016 6:03,0,9/25/2016 0:00,0.221,9.561945,394.3,34061.5,744,NAN,4.237,0.343,603.8,0.136,152.7,26.09,0.203,0.003,0.006,0.035,0.059,0.023,0.005,0.004,0.001,11.98,
9/27/2016 0:00,54,0.3,1.584,NAN,87.5,26.93,24.36,NAN,9/27/2016 0:00,87.5,9/26/2016 0:00,36.82,9/26/2016 15:03,0.839,9/26/2016 1:05,NAN,9/27/2016 0:00,87.5,9/26/2016 0:00,22.94,9/26/2016 6:34,0,9/26/2016 0:00,0.189,8.156934,334,28851.74,745.5,NAN,3.702,0.327,566.4,0.186,155.8,41.26,0.218,0.013,0.01,0.03,0.077,0.03,0.009,0.01,0.007,11.97,
9/28/2016 0:00,55,0.9,1.579,NAN,87.5,27.42,25.79,NAN,9/28/2016 0:00,87.5,9/27/2016 0:00,37.6,9/27/2016 14:04,2.357,9/27/2016 10:22,NAN,9/28/2016 0:00,87.5,9/27/2016 0:00,23.01,9/27/2016 1:58,0,9/27/2016 0:00,0.161,6.960356,286.8,24771.53,744.4,NAN,3.53,0.285,499.6,0.19,161.7,42.64,0.3,0.016,0.011,0.028,0.058,0.029,0.018,0.017,0.013,11.98,
9/29/2016 0:00,56,2.8,1.574,NAN,87.5,27.5,25.01,NAN,9/29/2016 0:00,87.5,9/28/2016 0:00,34.24,9/28/2016 12:03,3.396,9/28/2016 14:06,NAN,9/29/2016 0:00,87.5,9/28/2016 0:00,24.41,9/28/2016 5:23,0,9/28/2016 0:00,0.135,5.824834,234.2,20226.24,748,NAN,2.836,0.234,403.4,0.353,176,59.93,0.441,0.035,0.021,0.041,0.078,0.061,0.043,0.045,0.029,11.97,
9/30/2016 0:00,57,0,1.574,NAN,87.5,27.31,26.07,NAN,9/30/2016 0:00,87.5,9/29/2016 0:00,32.44,9/29/2016 13:17,2.277,9/29/2016 10:32,NAN,9/30/2016 0:00,87.5,9/29/2016 0:00,25.03,9/29/2016 6:13,0,9/29/2016 0:00,0.092,3.953549,162.5,14034.32,749.9,NAN,1.827,0.155,272.7,0.232,151.8,52.43,0.257,0.019,0.023,0.042,0.066,0.037,0.02,0.015,0.01,11.96,
10/1/2016 0:00,58,4.3,1.59,NAN,87.5,26.63,23.64,NAN,10/1/2016 0:00,87.5,9/30/2016 0:00,34.34,9/30/2016 12:43,1.638,9/30/2016 5:12,NAN,10/1/2016 0:00,87.5,9/30/2016 0:00,23.4,9/30/2016 22:19,0,9/30/2016 0:00,0.141,6.101768,253.3,21877.85,748,NAN,2.785,0.249,439.6,0.167,160.4,46.78,0.22,0.011,0.012,0.03,0.048,0.028,0.014,0.016,0.008,11.96,
10/2/2016 0:00,59,6.9,1.578,NAN,87.5,25.93,23.78,NAN,10/2/2016 0:00,87.5,10/1/2016 0:00,32.96,10/1/2016 13:05,2.677,10/1/2016 10:17,NAN,10/2/2016 0:00,87.5,10/1/2016 0:00,23.19,10/1/2016 6:05,0,10/1/2016 0:00,0.148,6.397482,265.4,22929.85,750.4,NAN,2.675,0.261,460,0.179,168.5,47.86,0.256,0.013,0.013,0.027,0.053,0.029,0.016,0.02,0.009,11.96,
10/3/2016 0:00,60,4.7,1.576,NAN,87.5,25.46,23.99,NAN,10/3/2016 0:00,87.5,10/2/2016 0:00,33.59,10/2/2016 13:21,2.517,10/2/2016 14:03,NAN,10/3/2016 0:00,87.5,10/2/2016 0:00,22.15,10/2/2016 5:16,0,10/2/2016 0:15,0.135,5.846836,243.6,21040.18,751.7,NAN,2.956,0.231,409.3,0.236,169,42.73,0.34,0.013,0.018,0.034,0.08,0.048,0.019,0.017,0.008,11.96,
10/4/2016 0:00,61,13.4,1.6,NAN,87.5,25.08,23.47,NAN,10/4/2016 0:00,87.5,10/3/2016 0:00,31.7,10/3/2016 12:56,3.156,10/3/2016 13:12,NAN,10/4/2016 0:00,87.5,10/3/2016 0:00,20.6,10/3/2016 21:24,0,10/3/2016 0:00,0.066,2.866868,122.2,10552.21,745.7,NAN,2.183,0.105,190.8,0.213,176.4,48.37,0.303,0.018,0.017,0.031,0.051,0.044,0.022,0.02,0.01,11.94,
10/5/2016 0:00,62,28.3,1.596,NAN,87.5,25.29,24.89,NAN,10/5/2016 0:00,87.5,10/4/2016 0:00,29.26,10/4/2016 11:57,2.597,10/4/2016 12:05,NAN,10/5/2016 0:00,87.5,10/4/2016 0:00,22.66,10/4/2016 14:26,0,10/4/2016 0:00,0.034,1.450207,64.89,5605.345,751.2,NAN,1.396,0.066,121.5,0.193,177.9,54.38,0.268,0.018,0.014,0.027,0.044,0.028,0.019,0.026,0.017,11.92,
10/6/2016 0:00,63,2.3,1.592,NAN,87.5,26.35,25.46,NAN,10/6/2016 0:00,87.5,10/5/2016 0:00,33.34,10/5/2016 10:21,1.398,10/5/2016 10:20,NAN,10/6/2016 0:00,87.5,10/5/2016 0:00,24.56,10/5/2016 1:44,0,10/5/2016 0:01,0.067,2.892773,120.4,10404.12,738,NAN,1.692,0.119,210.1,0.144,198.7,42.71,0.21,0.011,0.006,0.014,0.034,0.034,0.021,0.017,0.008,11.94,
10/7/2016 0:00,64,0,1.594,NAN,87.5,27.56,24.63,NAN,10/7/2016 0:00,87.5,10/6/2016 0:00,35.84,10/6/2016 14:53,1.798,10/6/2016 6:12,NAN,10/7/2016 0:00,87.5,10/6/2016 0:00,24.45,10/6/2016 23:54,0,10/6/2016 0:00,0.157,6.778395,277.2,23945.73,747.6,NAN,3.096,0.273,473.1,0.175,145.2,46.77,0.224,0.017,0.013,0.043,0.044,0.025,0.013,0.01,0.008,11.98,
10/8/2016 0:00,65,3.6,1.6,NAN,87.5,26.68,24.19,NAN,10/8/2016 0:00,87.5,10/7/2016 0:00,35.54,10/7/2016 14:19,1.319,10/7/2016 14:28,NAN,10/8/2016 0:00,87.5,10/7/2016 0:00,24.04,10/7/2016 3:28,0,10/7/2016 0:12,0.151,6.543309,269.1,23248.72,745.2,NAN,2.983,0.275,480.5,0.146,161.8,41.99,0.211,0.011,0.007,0.031,0.041,0.026,0.013,0.012,0.006,11.95,
10/9/2016 0:00,66,4.3,1.598,NAN,87.5,25.93,23.41,NAN,10/9/2016 0:00,87.5,10/8/2016 0:00,34.33,10/8/2016 12:57,1.798,10/8/2016 22:14,NAN,10/9/2016 0:00,87.5,10/8/2016 0:00,22.98,10/8/2016 23:22,0,10/8/2016 0:00,0.115,4.95129,205.4,17738.6,747.2,NAN,2.43,0.194,344.3,0.144,185,49.81,0.216,0.011,0.01,0.023,0.033,0.02,0.015,0.026,0.008,11.94,
10/10/2016 0:00,67,2.4,1.587,NAN,87.5,25.69,23.29,NAN,10/10/2016 0:00,87.5,10/9/2016 0:00,34.93,10/9/2016 13:07,1.798,10/9/2016 14:51,NAN,10/10/2016 0:00,87.5,10/9/2016 0:00,22.37,10/9/2016 2:52,0,10/9/2016 0:00,0.128,5.516867,226.8,19592.52,748.5,NAN,2.963,0.22,387.3,0.145,147.4,40.63,0.224,0.013,0.014,0.028,0.045,0.019,0.01,0.011,0.004,11.94,
10/11/2016 0:00,68,0,1.602,NAN,87.5,26.3,23.35,NAN,10/11/2016 0:00,87.5,10/10/2016 0:00,35.27,10/10/2016 13:27,3.156,10/10/2016 15:21,NAN,10/11/2016 0:00,87.5,10/10/2016 0:00,22,10/10/2016 6:26,0,10/10/2016 0:00,0.192,8.282061,332.4,28715.26,748.3,NAN,4.028,0.291,499.5,0.232,142.9,49.14,0.309,0.023,0.026,0.047,0.068,0.03,0.011,0.018,0.01,11.94,
10/12/2016 0:00,69,1.5,1.589,NAN,87.5,25.84,24.42,NAN,10/12/2016 0:00,87.5,10/11/2016 0:00,34.13,10/11/2016 12:15,2.916,10/11/2016 12:20,NAN,10/12/2016 0:00,87.5,10/11/2016 0:00,22.2,10/11/2016 6:28,0,10/11/2016 0:00,0.133,5.73284,237.3,20502.48,752.1,NAN,3.221,0.23,402.4,0.3,150.9,50.3,0.4,0.031,0.037,0.057,0.088,0.036,0.015,0.024,0.013,11.94,
10/13/2016 0:00,70,5.8,1.596,NAN,87.5,27.26,24.25,NAN,10/13/2016 0:00,87.5,10/12/2016 0:00,35.36,10/12/2016 14:28,2.757,10/12/2016 3:34,NAN,10/13/2016 0:00,87.5,10/12/2016 0:00,23.9,10/12/2016 23:23,0,10/12/2016 0:00,0.19,8.190764,338.2,29211.91,755,NAN,3.393,0.305,538.7,0.195,175.1,50.41,0.246,0.02,0.014,0.026,0.048,0.042,0.023,0.018,0.004,11.96,
10/14/2016 0:00,71,0,1.591,NAN,87.5,26.42,23.9,NAN,10/14/2016 0:00,87.5,10/13/2016 0:00,34.34,10/13/2016 14:37,0.999,10/13/2016 14:24,NAN,10/14/2016 0:00,87.5,10/13/2016 0:00,23.06,10/13/2016 6:05,0,10/13/2016 0:05,0.148,6.386082,265,22890.29,751.4,NAN,3.187,0.246,431.3,0.165,162.7,34.52,0.215,0.005,0.005,0.033,0.065,0.03,0.012,0.012,0.002,11.95,
10/15/2016 0:00,72,0,1.59,NAN,87.5,25.82,23.35,NAN,10/15/2016 0:00,87.5,10/14/2016 0:00,35.1,10/14/2016 12:11,1.638,10/14/2016 9:55,NAN,10/15/2016 0:00,87.5,10/14/2016 0:00,22.59,10/14/2016 4:17,0,10/14/2016 0:00,0.111,4.793142,197.8,17084.17,753.3,NAN,3.029,0.219,379.6,0.14,156.9,32,0.222,0.007,0.008,0.025,0.058,0.022,0.009,0.008,0.003,11.93,
10/16/2016 0:00,73,0,1.592,NAN,87.5,25.94,23.32,NAN,10/16/2016 0:00,87.5,10/15/2016 0:00,35.1,10/15/2016 13:39,0.999,10/15/2016 0:00,NAN,10/16/2016 0:00,87.5,10/15/2016 0:00,22.34,10/15/2016 6:15,0,10/15/2016 0:02,0.15,6.46274,265.2,22910.65,752.5,NAN,3.558,0.281,486.8,0.123,148.5,36.74,0.197,0.009,0.005,0.035,0.036,0.017,0.008,0.008,0.004,11.94,
10/17/2016 0:00,74,0,1.596,NAN,87.5,25.72,22.67,NAN,10/17/2016 0:00,87.5,10/16/2016 0:00,36.4,10/16/2016 13:48,1.239,10/16/2016 15:29,NAN,10/17/2016 0:00,87.5,10/16/2016 0:00,21.44,10/16/2016 6:04,0,10/16/2016 0:00,0.165,7.141648,291.2,25151.21,750.9,NAN,4.018,0.299,515.8,0.125,157.2,27.05,0.21,0.004,0.003,0.031,0.049,0.025,0.007,0.005,0.002,11.94,
10/18/2016 0:00,75,0,1.602,NAN,87.5,25.7,22.73,NAN,10/18/2016 0:00,87.5,10/17/2016 0:00,35.37,10/17/2016 13:18,3.635,10/17/2016 12:45,NAN,10/18/2016 0:00,87.5,10/17/2016 0:00,21.49,10/17/2016 4:30,0,10/17/2016 0:00,0.193,8.349786,339.7,29343.61,753.5,NAN,4.39,0.308,535.9,0.254,140.4,43.02,0.402,0.03,0.041,0.046,0.072,0.034,0.01,0.012,0.008,11.94,
10/19/2016 0:00,76,15.2,1.588,NAN,87.5,24.78,22.95,NAN,10/19/2016 0:00,87.5,10/18/2016 0:00,29.71,10/18/2016 13:13,3.555,10/18/2016 22:04,NAN,10/19/2016 0:00,87.5,10/18/2016 0:00,22.45,10/18/2016 23:59,0,10/18/2016 0:00,0.039,1.682469,73.83,6377.944,755.8,NAN,1.416,0.086,158.3,0.261,169,49.83,0.337,0.022,0.031,0.045,0.06,0.047,0.03,0.021,0.003,11.93,
10/20/2016 0:00,77,2.9,1.594,NAN,87.5,24.4,24.39,NAN,10/20/2016 0:00,87.5,10/19/2016 0:00,29.74,10/19/2016 12:41,3.715,10/19/2016 17:01,NAN,10/20/2016 0:00,87.5,10/19/2016 0:00,22.19,10/19/2016 19:19,0,10/19/2016 0:00,0.04,1.717955,74.17,6406.997,751.7,NAN,1.88,0.061,110.9,0.494,199.2,68.34,0.468,0.057,0.06,0.054,0.083,0.095,0.057,0.063,0.025,11.91,
10/21/2016 0:00,78,0.2,1.608,NAN,87.5,27.43,25.43,NAN,10/20/2016 0:00,87.5,10/20/2016 0:00,33.18,10/20/2016 14:23,4.035,10/20/2016 12:59,NAN,10/20/2016 0:00,87.5,10/20/2016 0:00,24.57,10/20/2016 0:53,0,10/20/2016 0:00,0.172,7.412626,299.2,25844.68,754.5,NAN,2.416,0.29,500.1,0.444,150.4,69.82,0.536,0.077,0.075,0.069,0.07,0.056,0.033,0.04,0.024,11.95,
10/22/2016 0:00,79,7,1.602,NAN,87.5,26.78,23.15,NAN,10/21/2016 0:00,87.5,10/20/2016 0:00,33.01,10/21/2016 13:22,1.638,10/21/2016 9:39,NAN,10/21/2016 0:00,87.5,10/21/2016 0:00,23.57,10/21/2016 23:58,0,10/21/2016 0:00,0.12,5.204727,213.4,18433.06,756.7,NAN,2.484,0.23,398.7,0.216,179.5,44.45,0.244,0.01,0.011,0.029,0.066,0.051,0.025,0.018,0.006,11.94,
10/23/2016 0:00,80,0.1,1.592,NAN,87.5,26.54,23.01,NAN,10/22/2016 0:00,87.5,10/21/2016 0:00,32.23,10/22/2016 11:35,2.597,10/22/2016 13:10,NAN,10/22/2016 0:00,87.5,10/22/2016 0:00,22.97,10/22/2016 4:29,0,10/22/2016 1:41,0.155,6.696225,274.3,23698.74,757.8,NAN,3.26,0.223,392.8,0.285,189.7,51.6,0.375,0.031,0.019,0.032,0.064,0.061,0.029,0.037,0.013,11.95,
10/24/2016 0:00,81,17.8,1.589,NAN,87.5,25.91,24.04,NAN,10/23/2016 0:00,87.5,10/22/2016 0:00,33.91,10/23/2016 10:58,2.357,10/23/2016 11:06,NAN,10/23/2016 0:00,87.5,10/23/2016 0:00,22.03,10/23/2016 5:52,0,10/23/2016 0:00,0.117,5.072359,208.1,17980.2,757,NAN,3.31,0.243,417.6,0.226,175.9,44.59,0.351,0.014,0.009,0.027,0.06,0.038,0.034,0.03,0.013,11.93,
10/25/2016 0:00,82,4.7,1.589,NAN,87.5,25.84,23.7,NAN,10/24/2016 0:00,87.5,10/23/2016 0:00,32.47,10/24/2016 11:30,1.319,10/24/2016 10:29,NAN,10/24/2016 0:00,87.5,10/24/2016 0:00,22.92,10/24/2016 6:24,0,10/24/2016 0:00,0.104,4.472015,184.1,15906.73,761,NAN,2.456,0.206,356.2,0.131,162.2,32.85,0.209,0.004,0.004,0.03,0.047,0.022,0.011,0.01,0.003,11.94,
10/26/2016 0:00,83,33.1,1.603,NAN,87.5,24.51,23.38,NAN,10/25/2016 0:00,87.5,10/24/2016 0:00,29.38,10/25/2016 9:09,1.558,10/25/2016 11:16,NAN,10/25/2016 0:00,87.5,10/25/2016 0:00,22.49,10/25/2016 6:33,0,10/25/2016 0:00,0.066,2.868619,120.5,10407.09,754.6,NAN,1.522,0.119,210.1,0.128,144.6,32.7,0.226,0.01,0.018,0.027,0.038,0.024,0.005,0.005,0.003,11.93,
10/27/2016 0:00,84,6.9,1.609,NAN,87.5,25.01,23.44,NAN,10/26/2016 0:00,87.5,10/25/2016 0:00,29.77,10/26/2016 10:42,1.319,10/26/2016 10:42,NAN,10/26/2016 0:00,87.5,10/26/2016 0:00,22.47,10/26/2016 3:15,0,10/26/2016 0:00,0.067,2.877068,117.5,10149.57,756.4,NAN,1.903,0.124,213.5,0.12,179.7,33.75,0.203,0.006,0.005,0.014,0.04,0.029,0.013,0.011,0.003,11.91,
10/28/2016 0:00,85,0.6,1.62,NAN,87.5,26.25,23.61,NAN,10/27/2016 0:00,87.5,10/26/2016 0:00,32.33,10/27/2016 13:51,1.239,10/27/2016 11:07,NAN,10/27/2016 0:00,87.5,10/27/2016 0:00,22.99,10/27/2016 6:51,0,10/27/2016 0:00,0.134,5.772816,230.9,19941.44,752.4,NAN,2.886,0.245,415.3,0.125,168.9,28.7,0.209,0.003,0.003,0.015,0.055,0.028,0.008,0.007,0.005,11.94,
10/29/2016 0:00,86,8.6,1.628,NAN,87.5,25.45,23.99,NAN,10/28/2016 0:00,87.5,10/27/2016 0:00,30.64,10/28/2016 10:22,1.319,10/28/2016 9:08,NAN,10/28/2016 0:00,87.5,10/28/2016 0:00,22.73,10/28/2016 5:48,0,10/28/2016 0:00,0.084,3.626647,150.8,13023.67,750.9,NAN,2.175,0.138,239.3,0.116,164.8,29.33,0.204,0.004,0.005,0.021,0.045,0.024,0.009,0.007,0.002,11.94,
10/30/2016 0:00,87,0.5,1.625,NAN,87.5,26.66,23.01,NAN,10/29/2016 0:00,87.5,10/28/2016 0:00,33.65,10/29/2016 10:39,0.839,10/29/2016 3:54,NAN,10/29/2016 0:00,87.5,10/29/2016 0:00,23.24,10/29/2016 23:54,0,10/29/2016 0:00,0.151,6.53261,262.1,22644.56,752,NAN,3.265,0.28,475.6,0.116,154,27.15,0.195,0.004,0.006,0.024,0.053,0.018,0.005,0.006,0.001,11.93,
10/31/2016 0:00,88,1.8,1.624,NAN,87.5,25.83,22.5,NAN,10/30/2016 0:00,87.5,10/29/2016 0:00,34.47,10/30/2016 11:25,2.517,10/30/2016 11:01,NAN,10/30/2016 0:00,87.5,10/30/2016 0:00,22.17,10/30/2016 6:24,0,10/30/2016 0:00,0.165,7.122789,283.5,24489.08,751.8,NAN,3.671,0.313,527.8,0.164,152,38.09,0.273,0.015,0.013,0.025,0.061,0.023,0.009,0.011,0.007,11.93,
11/1/2016 0:00,89,0.3,1.614,NAN,87.5,24.89,22.11,NAN,10/31/2016 0:00,87.5,10/30/2016 0:00,34.33,10/31/2016 10:50,1.319,10/31/2016 13:00,NAN,10/31/2016 0:00,87.5,10/31/2016 0:00,21.57,10/31/2016 6:30,0,10/31/2016 0:00,0.103,4.454672,182.3,15743.64,756.8,NAN,3.375,0.188,325.9,0.094,159.4,28.6,0.196,0.006,0.006,0.013,0.038,0.014,0.007,0.006,0.002,11.92,
11/2/2016 0:00,90,29.3,1.611,NAN,87.5,24.76,22.45,NAN,11/1/2016 0:00,87.5,10/31/2016 0:00,31.74,11/1/2016 9:16,1.718,11/1/2016 20:26,NAN,11/1/2016 0:00,87.5,11/1/2016 0:00,22.32,11/1/2016 22:17,0,11/1/2016 0:00,0.079,3.41116,138.7,11981.25,756.5,NAN,2.812,0.146,252.9,0.116,168.2,40.76,0.203,0.01,0.006,0.015,0.038,0.017,0.008,0.015,0.007,11.91,
11/3/2016 0:00,91,21.5,1.59,NAN,87.5,24.9,22.7,NAN,11/3/2016 0:00,87.5,11/2/2016 0:00,31.57,11/2/2016 11:30,0.999,11/2/2016 9:39,NAN,11/3/2016 0:00,87.5,11/2/2016 0:00,22.1,11/2/2016 3:50,0,11/2/2016 0:00,0.138,5.944937,234.4,20247.45,763.3,NAN,2.757,0.257,432.3,0.159,174.6,39.64,0.211,0.006,0.006,0.022,0.056,0.035,0.014,0.016,0.005,11.93,
11/4/2016 0:00,92,31.3,1.585,NAN,87.5,23.92,22.78,NAN,11/4/2016 0:00,87.5,11/3/2016 0:00,30.96,11/3/2016 9:45,1.239,11/3/2016 7:59,NAN,11/4/2016 0:00,87.5,11/3/2016 0:00,21.88,11/3/2016 4:55,0,11/3/2016 0:08,0.093,4.030955,162.2,14009.56,764.5,NAN,1.826,0.176,301.2,0.138,170.3,40.37,0.208,0.011,0.006,0.019,0.049,0.022,0.014,0.012,0.005,11.93,
11/5/2016 0:00,93,25,1.6,NAN,87.5,24.89,22.78,NAN,11/5/2016 0:00,87.5,11/4/2016 0:00,30.88,11/4/2016 12:39,1.079,11/4/2016 13:49,NAN,11/5/2016 0:00,87.5,11/4/2016 0:00,22.11,11/4/2016 5:08,0,11/4/2016 0:00,0.11,4.732597,187,16156.88,762.5,NAN,2.402,0.208,346.5,0.189,164.7,44.99,0.22,0.01,0.011,0.038,0.055,0.036,0.019,0.017,0.003,11.93,
11/6/2016 0:00,94,0.2,1.606,NAN,87.5,25.43,23.38,NAN,11/6/2016 0:00,87.5,11/5/2016 0:00,31.67,11/5/2016 14:08,3.635,11/5/2016 11:22,NAN,11/6/2016 0:00,87.5,11/5/2016 0:00,21.38,11/5/2016 6:40,0,11/5/2016 0:00,0.184,7.938642,313.7,27098.24,759,NAN,3.323,0.289,490.2,0.241,174.9,58.46,0.391,0.037,0.034,0.032,0.044,0.034,0.022,0.025,0.014,11.94,
11/7/2016 0:00,95,3.9,1.608,NAN,87.5,25.77,23.24,NAN,11/7/2016 0:00,87.5,11/6/2016 0:00,32.12,11/6/2016 13:00,1.319,11/6/2016 8:21,NAN,11/7/2016 0:00,87.5,11/6/2016 0:00,22.89,11/6/2016 6:28,0,11/6/2016 0:00,0.109,4.724833,190.5,16452.77,759.5,NAN,2.585,0.201,344,0.121,194.8,38.02,0.205,0.007,0.005,0.011,0.033,0.028,0.016,0.015,0.006,11.93,
11/8/2016 0:00,96,3.4,1.602,NAN,87.5,23.82,22.33,NAN,11/8/2016 0:00,87.5,11/7/2016 0:00,29.21,11/7/2016 12:08,1.718,11/7/2016 9:50,NAN,11/8/2016 0:00,87.5,11/7/2016 0:00,22.37,11/7/2016 22:10,0,11/7/2016 0:00,0.051,2.191667,90.7,7831.249,761.8,NAN,1.387,0.094,166,0.096,189.6,36.23,0.188,0.005,0.005,0.013,0.027,0.016,0.01,0.016,0.004,11.91,
11/9/2016 0:00,97,1.4,1.609,NAN,87.5,25.43,23.01,NAN,11/9/2016 0:00,87.5,11/8/2016 0:00,33.14,11/8/2016 11:17,1.638,11/8/2016 10:32,NAN,11/9/2016 0:00,87.5,11/8/2016 0:00,22.1,11/8/2016 6:39,0,11/8/2016 0:00,0.116,5.011769,196.8,16999.19,758.4,NAN,3.057,0.201,334.3,0.124,157.4,30.69,0.247,0.008,0.006,0.02,0.044,0.021,0.008,0.012,0.006,11.93,
11/10/2016 0:00,98,3.6,1.634,NAN,87.5,25.12,23.61,NAN,11/10/2016 0:00,87.5,11/9/2016 0:00,31.28,11/9/2016 11:26,1.398,11/9/2016 22:17,NAN,11/10/2016 0:00,87.5,11/9/2016 0:00,22.06,11/9/2016 6:45,0,11/9/2016 0:00,0.071,3.074893,123.2,10640.7,748.8,NAN,2.168,0.136,227.6,0.138,197.9,41.48,0.214,0.007,0.007,0.014,0.034,0.031,0.021,0.018,0.007,11.92,
11/11/2016 0:00,99,21,1.636,NAN,87.5,25.05,23.5,NAN,11/11/2016 0:00,87.5,11/10/2016 0:00,30,11/10/2016 9:53,1.478,11/10/2016 1:01,NAN,11/11/2016 0:00,87.5,11/10/2016 0:00,22.77,11/10/2016 5:30,0,11/10/2016 0:06,0.069,2.997029,120.8,10433.25,754.6,NAN,1.876,0.127,214.5,0.125,148.4,35.16,0.204,0.009,0.01,0.028,0.042,0.019,0.006,0.008,0.003,11.91,
11/12/2016 0:00,100,28.1,1.628,NAN,87.5,25.04,23.15,NAN,11/12/2016 0:00,87.5,11/11/2016 0:00,30.69,11/11/2016 8:55,2.836,11/11/2016 11:05,NAN,11/12/2016 0:00,87.5,11/11/2016 0:00,23.07,11/11/2016 6:42,0,11/11/2016 0:00,0.085,3.680714,141.1,12184.36,754.1,NAN,1.808,0.138,224.1,0.141,147,43.12,0.243,0.015,0.009,0.035,0.029,0.016,0.011,0.019,0.007,11.91,
11/13/2016 0:00,101,5.6,1.647,NAN,87.5,25.8,23.7,NAN,11/13/2016 0:00,87.5,11/12/2016 0:00,32.02,11/12/2016 12:51,1.638,11/12/2016 10:45,NAN,11/13/2016 0:00,87.5,11/12/2016 0:00,23.36,11/12/2016 6:34,0,11/12/2016 0:00,0.109,4.696899,182.2,15742.55,749.5,NAN,2.606,0.188,308.7,0.095,171.8,28.16,0.21,0.006,0.004,0.014,0.029,0.025,0.007,0.006,0.004,11.91,
11/14/2016 0:00,102,14.2,1.655,NAN,87.5,25.83,23.61,NAN,11/14/2016 0:00,87.5,11/13/2016 0:00,32.77,11/13/2016 11:17,2.677,11/13/2016 10:22,NAN,11/14/2016 0:00,87.5,11/13/2016 0:00,22.62,11/13/2016 4:32,0,11/13/2016 0:00,0.11,4.762262,188.6,16289.62,739.4,NAN,2.734,0.204,339.9,0.18,145.7,53.33,0.232,0.023,0.018,0.028,0.045,0.024,0.018,0.017,0.007,11.91,
11/15/2016 0:00,103,0.4,1.649,NAN,87.5,26.08,22.84,NAN,11/15/2016 0:00,87.5,11/14/2016 0:00,33.96,11/14/2016 11:07,1.319,11/14/2016 10:00,NAN,11/15/2016 0:00,87.5,11/14/2016 0:00,22.67,11/14/2016 6:55,0,11/14/2016 0:00,0.154,6.648856,262.8,22697.42,747,NAN,3.396,0.277,465,0.089,163.7,22.43,0.181,0.003,0.002,0.013,0.044,0.017,0.004,0.004,0.002,11.91,
11/16/2016 0:00,104,2.4,1.638,NAN,87.5,25.09,22.7,NAN,11/16/2016 0:00,87.5,11/15/2016 0:00,33.08,11/15/2016 11:11,2.117,11/15/2016 14:12,NAN,11/16/2016 0:00,87.5,11/15/2016 0:00,21.59,11/15/2016 6:38,0,11/15/2016 0:00,0.108,4.64587,185.8,16050.79,747.9,NAN,2.967,0.196,330.4,0.112,165.5,25.08,0.211,0.004,0.003,0.02,0.046,0.024,0.009,0.004,0.001,11.91,
11/17/2016 0:00,105,1.6,1.64,NAN,87.5,25.14,23.24,NAN,11/17/2016 0:00,87.5,11/16/2016 0:00,31.63,11/16/2016 10:32,1.798,11/16/2016 12:14,NAN,11/17/2016 0:00,87.5,11/16/2016 0:00,22.32,11/16/2016 3:14,0,11/16/2016 0:00,0.096,4.168215,164.7,14227.81,746.8,NAN,2.5,0.176,292.8,0.149,161.6,37.38,0.228,0.009,0.009,0.027,0.049,0.028,0.014,0.01,0.003,11.91,
