TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,Comentario
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,
9/7/2014 0:00,242,48,10.04,24.57,100,27.08,23.99,28.73,9/7/2014 14:30,100,9/7/2014 0:57,29.33,9/7/2014 15:05,3.156,9/7/2014 15:23,22.92,9/7/2014 9:20,82.8,9/7/2014 14:33,25.42,9/7/2014 9:34,0,9/7/2014 0:00,39.13,0.3358355,17.59,1519.826,764.2,1.229,1.016,76.33,48.11,0.216,141.1,37.12,0.366,0.021,0.017,0.049,0.078,0.021,0.011,0.019,0,12.37,
9/8/2014 0:00,243,21.4,10.02,25.87,100,27.78,24.63,31.38,9/8/2014 13:48,100,9/8/2014 0:00,32.56,9/8/2014 15:19,2.597,9/8/2014 14:57,22.12,9/8/2014 7:42,72.52,9/8/2014 14:26,24.44,9/8/2014 8:17,0,9/8/2014 0:00,75.47,0.6477568,301.8,26067.73,764.7,2.244,2.744,143.5,562.5,0.294,152.2,38.82,0.396,0.02,0.023,0.06,0.116,0.038,0.018,0.019,0,12.38,
9/9/2014 0:00,244,0.1,9.96,26.14,100,29.37,23.64,31.95,9/9/2014 13:37,100,9/9/2014 0:00,34.29,9/9/2014 14:32,3.715,9/9/2014 13:05,22.93,9/9/2014 6:13,70.16,9/9/2014 13:37,25.57,9/9/2014 7:32,0,9/9/2014 0:00,90.1,0.7736563,359,31006.73,763.6,2.973,2.863,156.1,610.6,0.275,141.8,33.76,0.407,0.021,0.029,0.062,0.107,0.027,0.014,0.015,0,12.36,
9/10/2014 0:00,245,0.2,9.82,25.92,100,29.84,23.27,32.4,9/10/2014 11:16,100,9/10/2014 0:00,35.67,9/10/2014 15:37,3.236,9/10/2014 12:57,22.3,9/10/2014 6:10,64.45,9/10/2014 12:13,25.49,9/10/2014 7:34,0,9/10/2014 0:00,109.6,0.940389,434.9,37570.88,763.2,3.374,3.273,175.2,688.5,0.297,148.2,34.58,0.429,0.016,0.021,0.065,0.122,0.034,0.017,0.021,0,12.34,
9/11/2014 0:00,246,0,9.72,26.15,99.6,29.02,24.92,32.02,9/11/2014 13:28,100,9/11/2014 0:00,33.26,9/11/2014 14:20,3.156,9/11/2014 14:31,22.44,9/11/2014 6:21,53.05,9/11/2014 13:30,25.64,9/11/2014 7:35,0,9/11/2014 0:00,80.7,0.6925269,319.3,27584.98,762.8,2.894,2.404,141.9,554.8,0.31,153,40.7,0.414,0.026,0.024,0.049,0.127,0.041,0.016,0.024,0.002,12.36,
9/12/2014 0:00,247,5,9.74,26.89,100,29.89,24.22,32.15,9/12/2014 13:24,100,9/12/2014 0:06,35.2,9/12/2014 15:35,2.277,9/12/2014 12:10,24.21,9/12/2014 22:31,58.88,9/12/2014 14:45,26.61,9/12/2014 6:27,0,9/12/2014 0:00,93.6,0.8032489,360.8,31163.39,763.7,2.537,2.734,149.8,574.9,0.213,147.5,36.22,0.343,0.02,0.029,0.035,0.077,0.028,0.009,0.014,0,12.35,
9/13/2014 0:00,248,0.8,9.64,26.84,100,29.02,25.28,31.77,9/13/2014 12:54,100,9/13/2014 0:00,32.37,9/13/2014 13:27,3.875,9/13/2014 9:45,23.75,9/13/2014 5:06,66.43,9/13/2014 11:51,26.46,9/13/2014 7:24,0,9/13/2014 0:00,63.76,0.5472417,249.1,21520.92,763.3,2.331,1.827,124.2,481.4,0.481,186,58.4,0.516,0.033,0.015,0.046,0.14,0.103,0.04,0.096,0.009,12.35,
9/14/2014 0:00,249,9.5,9.83,26.09,100,28.36,23.7,30.29,9/14/2014 10:55,100,9/14/2014 0:00,30.98,9/14/2014 15:15,2.757,9/14/2014 16:46,23.57,9/14/2014 23:52,76.24,9/14/2014 14:45,26.02,9/14/2014 7:01,0,9/14/2014 0:00,55.51,0.4764745,220.7,19064.43,763.8,1.896,1.644,103,403.9,0.285,161.3,43.16,0.379,0.014,0.014,0.042,0.105,0.053,0.016,0.036,0.005,12.35,
9/15/2014 0:00,250,0.8,9.82,25.72,100,27.94,23.58,31.32,9/15/2014 10:39,100,9/15/2014 0:00,30.95,9/15/2014 13:40,2.597,9/15/2014 11:38,23.02,9/15/2014 6:43,68.96,9/15/2014 13:27,25.27,9/15/2014 7:10,0,9/15/2014 0:01,56.18,0.4821713,226,19523.46,764,2.415,1.853,115.5,453.1,0.236,149.8,38.12,0.366,0.02,0.013,0.046,0.088,0.027,0.012,0.029,0.002,12.34,
9/16/2014 0:00,251,1.1,9.71,26.26,100,29.68,24.22,32.99,9/16/2014 12:49,100,9/16/2014 0:00,36.3,9/16/2014 15:29,2.517,9/16/2014 11:40,21.64,9/16/2014 6:30,58.62,9/16/2014 11:05,24.3,9/16/2014 7:36,0,9/16/2014 0:00,120.5,1.034716,470,40595.38,763.1,3.777,4.003,182.1,707.7,0.344,143.9,40.77,0.389,0.022,0.026,0.082,0.132,0.034,0.019,0.028,0.001,12.35,
9/17/2014 0:00,252,0.5,9.61,26.55,100,30.51,24.57,32.66,9/17/2014 12:30,100,9/17/2014 0:00,36.13,9/17/2014 14:26,2.357,9/17/2014 14:22,22,9/17/2014 6:32,58.98,9/17/2014 13:06,25.82,9/17/2014 7:11,0,9/17/2014 0:00,111.2,0.9543769,436.2,37675.29,762.8,3.399,3.293,169.8,664.4,0.315,139.9,41.23,0.388,0.027,0.032,0.07,0.115,0.028,0.014,0.027,0.003,12.36,
9/18/2014 0:00,253,2,9.52,26.71,100,29.72,25.25,32.4,9/18/2014 11:35,100,9/18/2014 0:00,33.74,9/18/2014 15:35,3.555,9/18/2014 9:16,22.66,9/18/2014 6:33,69,9/18/2014 12:16,26.09,9/18/2014 7:10,0,9/18/2014 0:00,78.97,0.6778272,256.7,22175.6,762,2.955,2.372,141.1,480.2,0.353,160.7,54.22,0.408,0.03,0.015,0.061,0.111,0.046,0.019,0.063,0.009,12.34,
9/19/2014 0:00,254,22.8,10.06,26.42,99,29.7,24.16,32.04,9/19/2014 11:54,100,9/19/2014 0:00,34.78,9/19/2014 15:00,3.156,9/19/2014 9:43,22.84,9/19/2014 4:44,68.3,9/19/2014 12:38,25.5,9/19/2014 7:10,0,9/19/2014 0:00,95.1,0.8161153,281.6,24325.21,762.5,2.802,2.957,156.4,539,0.393,145.8,49.33,0.448,0.038,0.04,0.078,0.136,0.039,0.024,0.036,0.002,12.35,
9/20/2014 0:00,255,8.4,10.09,25.9,99.6,29.12,24.72,30.94,9/20/2014 14:49,100,9/20/2014 1:16,32.7,9/20/2014 14:59,2.757,9/20/2014 8:34,23.33,9/20/2014 3:16,73.36,9/20/2014 12:04,26.35,9/20/2014 7:04,0,9/20/2014 0:00,71.45,0.6132981,142.8,12334.19,763.4,2.254,1.973,125.6,329.2,0.28,146.2,41.36,0.391,0.025,0.023,0.054,0.103,0.034,0.017,0.022,0.002,12.34,
9/21/2014 0:00,256,4.7,10.04,26.34,100,29.45,24.19,32.48,9/21/2014 12:52,100,9/21/2014 0:27,33.75,9/21/2014 13:39,3.715,9/21/2014 15:07,23.85,9/21/2014 6:34,63.39,9/21/2014 12:42,26.29,9/21/2014 7:18,0,9/21/2014 0:00,81.6,0.7001296,268.4,23184.41,763.9,2.537,2.425,141,484,0.28,156.6,45.99,0.398,0.03,0.019,0.041,0.089,0.033,0.023,0.043,0.003,12.36,
9/22/2014 0:00,257,44.8,10.09,26.07,100,28.5,24.25,30.97,9/22/2014 13:46,100,9/22/2014 0:00,31.39,9/22/2014 15:11,2.996,9/22/2014 12:54,23.95,9/22/2014 20:39,74.61,9/22/2014 13:48,26.42,9/22/2014 7:13,0,9/22/2014 0:00,57.14,0.4904119,71.33,6161.53,761.8,2.06,1.651,105,247.7,0.308,177.6,55.25,0.407,0.036,0.016,0.033,0.09,0.05,0.023,0.057,0.003,12.35,
9/23/2014 0:00,258,2.7,10.08,26.23,100,28.56,24.04,31.82,9/23/2014 12:20,100,9/23/2014 0:00,32.82,9/23/2014 15:37,2.916,9/23/2014 12:08,23.86,9/23/2014 2:52,71.05,9/23/2014 12:24,25.45,9/23/2014 6:42,0,9/23/2014 0:00,72.52,0.6224444,211.4,18263.24,762.9,2.262,2.525,130.7,448.6,0.258,151.5,38.35,0.375,0.024,0.013,0.045,0.109,0.033,0.015,0.016,0.001,12.35,
9/24/2014 0:00,259,5.3,10.04,25.92,100,29.27,23.75,31.43,9/24/2014 14:34,100,9/24/2014 0:00,34.13,9/24/2014 15:16,2.117,9/24/2014 14:10,22.9,9/24/2014 5:21,72.79,9/24/2014 14:29,25.75,9/24/2014 7:01,0,9/24/2014 0:00,84.8,0.728207,327.4,28284.23,762.9,2.598,2.617,150.9,583.3,0.31,141.3,49.96,0.397,0.046,0.019,0.051,0.11,0.036,0.014,0.033,0.001,12.35,
9/25/2014 0:00,260,48.1,10.1,24.34,100,27.26,21.81,29.07,9/25/2014 12:50,100,9/25/2014 0:00,29.73,9/25/2014 16:15,2.038,9/25/2014 9:54,21.89,9/25/2014 22:50,85.1,9/25/2014 12:43,25.7,9/26/2014 0:00,0,9/25/2014 0:00,47.53,0.4079928,192.6,16633.8,760.9,1.643,1.25,101.8,399.5,0.239,100.3,53.64,0.331,0.079,0.012,0.031,0.072,0.021,0.009,0.016,0,12.34,
9/26/2014 0:00,261,40.8,10.11,23.83,100,25.73,22.95,29.15,9/26/2014 13:22,100,9/26/2014 0:00,27.85,9/26/2014 14:15,1.718,9/26/2014 15:39,21.69,9/26/2014 1:52,79.87,9/26/2014 13:06,23.97,9/26/2014 7:14,0,9/26/2014 0:00,39.69,0.3406726,154.6,13350.52,761,1.669,1.242,76.82,284.7,0.13,122.1,33.65,0.256,0.023,0.01,0.044,0.031,0.008,0.003,0.01,0,12.35,
9/27/2014 0:00,262,1.8,10.1,25.29,100,27.54,23.52,30.7,9/27/2014 14:45,100,9/27/2014 0:00,32.54,9/27/2014 15:35,3.156,9/27/2014 13:03,22.99,9/27/2014 6:27,74.26,9/27/2014 14:53,24.09,9/27/2014 6:52,0,9/27/2014 0:00,83.7,0.7187584,253.7,21915.69,761.9,2.314,2.914,140.2,477,0.297,99.7,55.89,0.447,0.087,0.03,0.04,0.067,0.026,0.019,0.027,0,12.35,
9/28/2014 0:00,263,0.6,10.03,26.25,100,29.42,22.75,32.06,9/28/2014 14:03,100,9/28/2014 0:00,34.99,9/28/2014 15:35,3.875,9/28/2014 13:00,22.81,9/28/2014 22:05,65.51,9/28/2014 13:41,25.93,9/28/2014 7:20,0,9/28/2014 0:00,99.1,0.8502817,298.1,25753.94,762.6,2.939,2.944,162.1,547.8,0.454,111.6,62.96,0.524,0.118,0.055,0.069,0.103,0.034,0.024,0.05,0.001,12.34,
9/29/2014 0:00,264,0,9.9,25.76,100,29.48,22.42,32.54,9/29/2014 12:40,100,9/29/2014 0:00,35.72,9/29/2014 15:25,3.635,9/29/2014 15:49,21.93,9/29/2014 6:24,52.04,9/29/2014 13:09,25.09,9/29/2014 7:59,0,9/29/2014 0:01,119.1,1.022083,303.7,26236.14,762.7,3.672,3.299,179.5,553.4,0.492,129.5,63.22,0.504,0.104,0.062,0.085,0.114,0.045,0.025,0.054,0.002,12.34,
9/30/2014 0:00,265,0,9.76,26.24,100,29.19,24.04,33.05,9/30/2014 13:41,100,9/30/2014 0:00,35.46,9/30/2014 15:31,3.795,9/30/2014 13:42,21.91,9/30/2014 6:16,63.78,9/30/2014 12:42,24.74,9/30/2014 7:41,0,9/30/2014 0:01,108.1,0.9276266,209.6,18106.38,763,3.743,3.411,175.4,417.2,0.458,141,64.13,0.536,0.097,0.07,0.055,0.102,0.038,0.026,0.068,0.003,12.35,
10/1/2014 0:00,266,0,9.65,26.85,100,29.67,24.45,33.72,10/1/2014 12:18,100,10/1/2014 0:00,35.12,10/1/2014 14:36,2.836,10/1/2014 13:10,23.36,10/1/2014 5:59,64.52,10/1/2014 12:08,25.81,10/1/2014 7:33,0,10/1/2014 0:00,90.6,0.7777258,187,16151.12,764.2,3.065,2.981,166.8,473.4,0.305,152.8,39.96,0.406,0.021,0.028,0.059,0.114,0.042,0.022,0.019,0,12.35,
10/2/2014 0:00,267,0.5,9.6,26.42,100,28.77,24.22,31.67,10/2/2014 10:07,100,10/2/2014 0:00,31.55,10/2/2014 14:22,2.836,10/2/2014 11:08,23.86,10/2/2014 6:39,74.13,10/2/2014 10:07,26.29,10/2/2014 7:11,0,10/2/2014 0:00,53.54,0.4595165,198.8,17171.26,764.5,2.326,1.647,104.3,389.5,0.245,149.5,34.82,0.373,0.014,0.019,0.052,0.093,0.033,0.018,0.014,0.001,12.35,
10/3/2014 0:00,268,0,9.5,26.85,100,29.66,23.38,33.56,10/3/2014 13:20,100,10/3/2014 0:00,35.62,10/3/2014 15:21,1.958,10/3/2014 9:41,23.32,10/3/2014 23:58,55.51,10/3/2014 14:20,25.67,10/3/2014 7:12,0,10/3/2014 0:00,99.5,0.8540959,251.5,21728.62,763.6,3.279,3.225,155.5,484.2,0.276,153.8,35.49,0.378,0.021,0.021,0.043,0.118,0.045,0.013,0.016,0,12.34,
10/4/2014 0:00,269,0,9.41,26.19,100,29.79,22.64,33.04,10/4/2014 12:27,100,10/4/2014 0:00,35.98,10/4/2014 15:27,2.038,10/4/2014 12:14,22.09,10/4/2014 5:40,56.45,10/4/2014 12:32,25.15,10/4/2014 7:43,0,10/4/2014 0:00,110.5,0.9485716,182.2,15735.92,762.7,3.866,3.478,167.8,455.7,0.295,145.3,34.93,0.384,0.017,0.022,0.071,0.12,0.032,0.015,0.016,0.001,12.33,
10/5/2014 0:00,270,0,9.35,26.04,99.8,29.46,22.95,32.79,10/5/2014 12:21,100,10/5/2014 0:00,35.72,10/5/2014 15:18,2.277,10/5/2014 15:40,22.07,10/5/2014 4:11,55.56,10/5/2014 12:01,24.92,10/5/2014 7:30,0,10/5/2014 0:00,110.8,0.9512191,45.99,3973.019,763.5,3.742,3.42,167.6,186.7,0.312,151.7,37.57,0.395,0.026,0.024,0.053,0.128,0.045,0.015,0.019,0.002,12.34,
10/6/2014 0:00,271,0,9.33,25.84,99.8,28.5,23.44,31.96,10/6/2014 13:17,100,10/6/2014 0:07,33.03,10/6/2014 15:05,3.236,10/6/2014 13:53,21.71,10/6/2014 5:36,63.67,10/6/2014 11:46,24.54,10/6/2014 7:39,0,10/6/2014 0:00,83.1,0.7130728,158.2,13662.33,763.8,3.357,2.688,139.6,374.3,0.365,176.5,53.41,0.478,0.03,0.011,0.042,0.101,0.062,0.03,0.082,0.007,12.35,
10/7/2014 0:00,272,2.1,9.31,25.49,100,27.9,23.24,31.18,10/7/2014 13:36,100,10/7/2014 1:09,31.63,10/7/2014 14:54,4.035,10/7/2014 12:49,22.52,10/7/2014 6:39,66.7,10/7/2014 13:34,24.88,10/7/2014 7:07,0,10/7/2014 0:01,67.82,0.5821071,256.1,22118.57,762,2.781,2.102,112.2,424.2,0.381,162.2,42.55,0.463,0.013,0.01,0.071,0.155,0.068,0.023,0.039,0.002,12.34,
10/8/2014 0:00,273,19,9.48,25.51,100,28.36,22.92,32.64,10/8/2014 13:09,100,10/8/2014 0:00,33.8,10/8/2014 13:53,2.437,10/8/2014 11:59,22.77,10/8/2014 22:13,62.33,10/8/2014 11:59,24.89,10/8/2014 7:00,0,10/8/2014 0:01,81.7,0.7014856,280.6,24240.22,760.3,2.805,2.876,155.5,550.7,0.281,161.7,40.63,0.377,0.01,0.006,0.058,0.102,0.041,0.02,0.043,0.001,12.34,
10/9/2014 0:00,274,0.2,9.44,25.19,100,27.73,22.22,31.95,10/9/2014 13:44,100,10/9/2014 0:00,32.39,10/9/2014 14:48,2.357,10/9/2014 13:37,21.58,10/9/2014 5:42,66.26,10/9/2014 13:47,24.05,10/9/2014 7:43,0,10/9/2014 0:02,69.53,0.5968286,189.7,16386.87,759.1,3.187,2.532,133.1,403.8,0.329,158.2,43.33,0.345,0.01,0.005,0.107,0.091,0.053,0.025,0.037,0,12.34,
10/10/2014 0:00,275,0.3,9.4,24.7,100,26.99,22.06,31.78,10/10/2014 9:59,100,10/10/2014 0:00,29.71,10/10/2014 13:23,1.798,10/10/2014 11:03,21.82,10/10/2014 0:44,64.1,10/10/2014 9:56,24.42,10/10/2014 7:37,0,10/10/2014 0:00,46.26,0.3970896,154.8,13369.86,760.7,2.756,1.73,97.6,341.3,0.228,141.8,33.12,0.306,0.012,0.007,0.073,0.092,0.018,0.009,0.018,0.001,12.32,
10/11/2014 0:00,276,0,9.35,25.6,100,28.38,22.7,32.74,10/11/2014 12:43,100,10/11/2014 0:00,35.22,10/11/2014 15:10,4.115,10/11/2014 10:50,20.65,10/11/2014 6:05,62.12,10/11/2014 13:14,23.02,10/11/2014 7:37,0,10/11/2014 0:00,111.9,0.9602073,338.9,29276.26,763.1,4.22,4.052,169.3,588.4,0.441,125.9,45.25,0.521,0.073,0.073,0.112,0.107,0.031,0.011,0.032,0.001,12.34,
10/12/2014 0:00,277,0.5,9.33,26.04,100,28.5,24.19,32.23,10/12/2014 13:19,100,10/12/2014 0:00,32.78,10/12/2014 15:17,3.236,10/12/2014 13:43,22.57,10/12/2014 1:05,64.72,10/12/2014 10:35,24.8,10/12/2014 7:46,0,10/12/2014 0:00,78.93,0.6774722,208.9,18049.37,762.7,3.102,2.609,139.4,421.2,0.334,161,45.7,0.449,0.024,0.011,0.061,0.11,0.058,0.02,0.047,0.004,12.36,
10/13/2014 0:00,278,15.6,9.48,25.21,100,28.32,22.53,31.34,10/13/2014 12:04,100,10/13/2014 0:00,32.24,10/13/2014 14:17,4.514,10/13/2014 12:06,22.29,10/13/2014 23:58,69.09,10/13/2014 11:36,25.75,10/13/2014 6:59,0,10/13/2014 0:00,73.49,0.6308314,221.4,19126.33,760.3,2.379,2.056,128.7,466.5,0.402,160.9,42.05,0.492,0.02,0.018,0.059,0.158,0.09,0.019,0.035,0.002,12.34,
10/14/2014 0:00,279,13.8,9.9,24.39,100,26.8,22.06,30.18,10/14/2014 11:15,100,10/14/2014 0:00,29.61,10/14/2014 13:23,2.437,10/14/2014 13:19,21.95,10/14/2014 23:53,68.75,10/14/2014 11:12,24.2,10/14/2014 7:18,0,10/14/2014 0:00,53.64,0.4604062,220.3,19033.96,761.9,2.198,1.869,94.6,383.3,0.216,158.2,37.57,0.325,0.016,0.013,0.032,0.08,0.041,0.007,0.026,0.002,12.34,
10/15/2014 0:00,280,0,9.83,25.57,100,28.46,21.84,32.34,10/15/2014 12:43,100,10/15/2014 0:00,35.11,10/15/2014 14:56,3.875,10/15/2014 10:39,21.21,10/15/2014 5:22,62.36,10/15/2014 13:33,23.66,10/15/2014 7:21,0,10/15/2014 0:00,113.3,0.9721284,394,34037.19,762.2,3.916,3.778,172.2,640.9,0.464,137.3,55.89,0.54,0.09,0.059,0.08,0.116,0.042,0.027,0.049,0.001,12.33,
10/16/2014 0:00,281,0,9.73,25.64,100,28.39,22.31,32.99,10/16/2014 10:38,100,10/16/2014 0:00,32.81,10/16/2014 14:59,3.635,10/16/2014 15:41,21.71,10/16/2014 6:14,62.48,10/16/2014 11:28,24.32,10/16/2014 7:51,0,10/16/2014 0:00,85.5,0.7339863,221.3,19114.92,762,3.759,2.821,140.1,441.8,0.332,150.1,44.42,0.399,0.039,0.02,0.068,0.111,0.043,0.017,0.032,0.001,12.34,
10/17/2014 0:00,282,0,9.62,25.78,100,28.82,23.29,33.09,10/17/2014 12:09,100,10/17/2014 0:00,34.82,10/17/2014 14:52,2.437,10/17/2014 13:16,21.27,10/17/2014 6:40,59.83,10/17/2014 12:11,24.06,10/17/2014 7:49,0,10/17/2014 0:00,99,0.8494507,288.5,24918.98,761.9,3.978,3.436,162.3,533.8,0.223,151.1,28.53,0.327,0.011,0.008,0.048,0.106,0.028,0.011,0.01,0.001,12.34,
10/18/2014 0:00,283,0,9.53,25.86,100,28.83,23.5,32.45,10/18/2014 13:29,100,10/18/2014 0:00,34.08,10/18/2014 14:52,4.195,10/18/2014 14:08,22.32,10/18/2014 4:06,57.39,10/18/2014 12:03,25.11,10/18/2014 7:25,0,10/18/2014 0:00,91.7,0.7873947,193.2,16689.23,762.3,3.301,2.851,148.8,459.7,0.198,164.7,29.99,0.341,0.01,0.006,0.023,0.091,0.033,0.017,0.018,0,12.35,
10/19/2014 0:00,284,0.7,9.49,25.12,100,27.23,23.1,30.63,10/19/2014 9:43,100,10/19/2014 0:00,29.12,10/19/2014 15:52,2.038,10/19/2014 12:52,22.18,10/19/2014 6:03,72.16,10/19/2014 9:41,24.99,10/19/2014 7:32,0,10/19/2014 0:00,42.68,0.3663499,90.1,7781.762,762.5,2.381,1.311,83.5,200.8,0.162,155.1,28.75,0.266,0.003,0.003,0.039,0.072,0.022,0.006,0.015,0.001,12.35,
10/20/2014 0:00,285,7,9.6,24.75,100,26.82,22.5,30.66,10/20/2014 13:29,100,10/20/2014 0:00,30.16,10/20/2014 13:44,2.996,10/20/2014 12:35,22.41,10/20/2014 6:28,72.88,10/20/2014 13:16,24.09,10/20/2014 7:20,0,10/20/2014 0:04,55.25,0.4742227,199.2,17204.29,762.7,2.276,1.92,114.8,410.1,0.233,153.9,29.7,0.358,0.012,0.007,0.05,0.091,0.054,0.006,0.011,0.001,12.33,
10/21/2014 0:00,286,0.1,9.57,25.5,100,27.89,23.24,31.94,10/21/2014 11:31,100,10/21/2014 0:00,33.01,10/21/2014 15:18,2.597,10/21/2014 11:54,21.99,10/21/2014 6:22,55.57,10/21/2014 13:16,23.94,10/21/2014 7:28,0,10/21/2014 0:00,88.2,0.757279,224.3,19372.59,762.7,3.143,3.123,157.9,508.3,0.246,158.7,33.04,0.374,0.013,0.009,0.042,0.103,0.039,0.015,0.024,0,12.35,
10/22/2014 0:00,287,0,9.48,25.24,100,28.35,22.95,32.56,10/22/2014 12:32,100,10/22/2014 0:00,33.54,10/22/2014 14:45,2.197,10/22/2014 11:53,21.49,10/22/2014 6:20,59.03,10/22/2014 13:33,24.47,10/22/2014 7:51,0,10/22/2014 0:00,88.6,0.760759,279.7,24159.93,762.3,3.524,2.852,160.7,539.3,0.244,149.3,29.61,0.362,0.013,0.012,0.057,0.102,0.034,0.01,0.015,0,12.33,
10/23/2014 0:00,288,22.1,9.89,25.41,100,27.61,24.33,31.23,10/23/2014 12:35,100,10/23/2014 0:00,31.46,10/23/2014 14:42,2.357,10/23/2014 11:43,22.24,10/23/2014 2:15,73.31,10/23/2014 12:32,24.74,10/23/2014 7:30,0,10/23/2014 0:00,61.23,0.5255806,221.8,19162.18,762.3,2.466,2.147,125.7,467,0.239,147.8,37.1,0.351,0.017,0.018,0.055,0.088,0.03,0.014,0.016,0.001,12.35,
10/24/2014 0:00,289,1.5,9.94,26.09,100,28.54,24.3,31.59,10/24/2014 13:22,100,10/24/2014 0:00,33.23,10/24/2014 14:51,3.715,10/24/2014 13:51,23.54,10/24/2014 4:17,65.64,10/24/2014 12:02,25.42,10/24/2014 8:03,0,10/24/2014 0:00,82.6,0.7087128,303.8,26242.79,761.4,2.436,2.562,151.2,572.1,0.27,161.1,41.42,0.483,0.041,0.027,0.031,0.079,0.041,0.015,0.033,0.002,12.34,
10/25/2014 0:00,290,6.9,10.02,25.78,100,28.6,23.58,31.46,10/25/2014 10:52,100,10/25/2014 0:00,32.91,10/25/2014 14:49,2.597,10/25/2014 16:04,23.57,10/25/2014 6:08,69.88,10/25/2014 10:52,25.81,10/25/2014 7:03,0,10/25/2014 0:00,76.53,0.6569146,256.4,22149.29,760.7,2.24,2.106,141.7,503.3,0.262,166.6,40.64,0.388,0.021,0.016,0.033,0.096,0.043,0.021,0.032,0.001,12.34,
10/26/2014 0:00,291,3.5,10.01,25.5,100,28.22,23.29,31.38,10/26/2014 13:03,100,10/26/2014 0:00,32.43,10/26/2014 14:46,1.958,10/26/2014 14:17,22.69,10/26/2014 6:13,69.65,10/26/2014 10:37,25.17,10/26/2014 7:35,0,10/26/2014 0:00,73.98,0.6349918,249.4,21547.33,761.7,2.622,2.264,137.6,485.2,0.177,161.6,31.02,0.317,0.011,0.012,0.027,0.067,0.034,0.011,0.014,0.001,12.35,
10/27/2014 0:00,292,0,9.94,26.18,100,29.05,23.21,33.54,10/27/2014 11:56,100,10/27/2014 0:00,34.27,10/27/2014 14:34,2.597,10/27/2014 12:11,22.86,10/27/2014 2:11,59.84,10/27/2014 12:19,25.22,10/27/2014 6:44,0,10/27/2014 0:00,91.4,0.7845706,197.3,17043.76,762.8,3.405,3.054,156,474.4,0.175,164.7,35.29,0.327,0.012,0.006,0.021,0.065,0.028,0.01,0.028,0.003,12.33,
10/28/2014 0:00,293,0.7,9.89,25.78,100,27.98,24.07,31.81,10/28/2014 12:01,100,10/28/2014 0:00,30.83,10/28/2014 15:23,2.597,10/28/2014 12:45,22.85,10/28/2014 3:40,66.52,10/28/2014 11:48,25.41,10/28/2014 7:22,0,10/28/2014 0:00,57.1,0.4900912,177,15288.88,762.4,2.624,1.716,112.8,364.9,0.196,174.4,36.88,0.368,0.013,0.005,0.023,0.067,0.045,0.012,0.027,0.004,12.34,
10/29/2014 0:00,294,15.1,10.08,25.72,100,28.12,24.28,31.03,10/29/2014 12:49,100,10/29/2014 0:00,31.72,10/29/2014 14:44,3.396,10/29/2014 12:08,23.31,10/29/2014 6:03,71.41,10/29/2014 13:20,25.47,10/29/2014 6:44,0,10/29/2014 0:00,64.96,0.5575786,243.5,21033.99,759.4,2.131,1.971,122.8,459,0.209,186.7,36.33,0.394,0.008,0.004,0.03,0.065,0.046,0.021,0.032,0.004,12.35,
10/30/2014 0:00,295,14.7,10.08,25.61,100,27.91,24.01,31.44,10/30/2014 10:46,100,10/30/2014 0:00,31.05,10/30/2014 13:59,1.798,10/30/2014 13:40,23.51,10/30/2014 6:26,65.51,10/30/2014 10:46,25.5,10/30/2014 7:55,0,10/30/2014 0:00,60.16,0.5163975,238.7,20618.07,759.5,1.999,1.736,120.4,465,0.113,180.1,28.7,0.256,0.01,0.006,0.006,0.037,0.031,0.007,0.013,0.002,12.33,
